,0
5699,"{'temperature_2m': 26.5, 'relative_humidity_2m': 34, 'windspeed_10m': 6.9, 'apparent_temperature': 27.5}"
5700,"{'temperature_2m': 26.6, 'relative_humidity_2m': 56, 'windspeed_10m': 18.1, 'apparent_temperature': 26.4}"
5701,"{'temperature_2m': 25.9, 'relative_humidity_2m': 49, 'windspeed_10m': 15.9, 'apparent_temperature': 25.0}"
5702,"{'temperature_2m': 29.9, 'relative_humidity_2m': 22, 'windspeed_10m': 10.9, 'apparent_temperature': 29.2}"
5703,"{'temperature_2m': 28.4, 'relative_humidity_2m': 46, 'windspeed_10m': 20.9, 'apparent_temperature': 27.3}"
5704,"{'temperature_2m': 26.2, 'relative_humidity_2m': 75, 'windspeed_10m': 6.2, 'apparent_temperature': 30.0}"
5705,"{'temperature_2m': 29.6, 'relative_humidity_2m': 41, 'windspeed_10m': 18.8, 'apparent_temperature': 29.7}"
5706,"{'temperature_2m': 29.6, 'relative_humidity_2m': 41, 'windspeed_10m': 18.8, 'apparent_temperature': 29.7}"
5707,"{'temperature_2m': 28.5, 'relative_humidity_2m': 63, 'windspeed_10m': 16.9, 'apparent_temperature': 31.0}"
5708,"{'temperature_2m': 28.5, 'relative_humidity_2m': 63, 'windspeed_10m': 16.9, 'apparent_temperature': 31.0}"
5709,"{'temperature_2m': 26.5, 'relative_humidity_2m': 34, 'windspeed_10m': 6.9, 'apparent_temperature': 27.5}"
5710,"{'temperature_2m': 25.2, 'relative_humidity_2m': 81, 'windspeed_10m': 3.6, 'apparent_temperature': 29.4}"
5711,"{'temperature_2m': 28.5, 'relative_humidity_2m': 63, 'windspeed_10m': 16.9, 'apparent_temperature': 31.0}"
5712,"{'temperature_2m': 26.5, 'relative_humidity_2m': 74, 'windspeed_10m': 7.4, 'apparent_temperature': 30.0}"
5713,"{'temperature_2m': 27.1, 'relative_humidity_2m': 71, 'windspeed_10m': 10.6, 'apparent_temperature': 30.2}"
5714,"{'temperature_2m': 27.2, 'relative_humidity_2m': 51, 'windspeed_10m': 20.9, 'apparent_temperature': 26.3}"
