ATP,tourney_location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,LBW,LBL,EXW,EXL,tournament_id,loser_id,winner_id,match_id
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Berrettini M.,Istomin D.,53.0,106.0,904.0,542.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.64,2.38,1.64,2.55,1.56,2.43,,,,,Sofia_ATP250_2019,104797,126610,Sofia_ATP250_2019_126610_104797
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Haase R.,Kuzmanov D.,54.0,336.0,895.0,76.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.17,5.67,1.2,6.9,1.15,5.4,,,,,Sofia_ATP250_2019,106220,104898,Sofia_ATP250_2019_104898_106220
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Troicki V.,33.0,185.0,1195.0,277.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,4.4,1.29,4.4,1.25,3.93,,,,,Sofia_ATP250_2019,104678,104792,Sofia_ATP250_2019_104792_104678
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Basic M.,38.0,99.0,1066.0,589.0,6.0,0.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.62,1.44,2.99,1.5,3.05,1.43,2.83,,,,,Sofia_ATP250_2019,105806,105373,Sofia_ATP250_2019_105373_105806
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Djere L.,55.0,88.0,890.0,627.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.85,1.35,3.95,1.29,3.56,,,,,Sofia_ATP250_2019,111513,105062,Sofia_ATP250_2019_105062_111513
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Lazarov A.,26.0,,1455.0,,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.07,11.01,1.07,15.0,1.04,10.98,,,,,Sofia_ATP250_2019,200247,104269,Sofia_ATP250_2019_104269_200247
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Seppi A.,47.0,37.0,959.0,1080.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.12,1.79,2.17,1.88,2.02,1.79,,,,,Sofia_ATP250_2019,104312,105916,Sofia_ATP250_2019_105916_104312
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Ebden M.,18.0,45.0,1955.0,981.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.15,6.46,1.17,6.46,1.14,5.71,,,,,Sofia_ATP250_2019,105051,105138,Sofia_ATP250_2019_105138_105051
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Khachanov K.,53.0,11.0,904.0,2880.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.28,3.94,1.3,3.95,1.32,3.6,1.29,,,,,Sofia_ATP250_2019,111575,126610,Sofia_ATP250_2019_126610_111575
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Klizan M.,Brands D.,38.0,180.0,1066.0,285.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.4,3.24,1.51,3.24,1.44,2.8,,,,,Sofia_ATP250_2019,104978,105373,Sofia_ATP250_2019_105373_104978
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Fucsovics M.,Maden Y.,47.0,121.0,959.0,468.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.41,3.17,1.42,3.25,1.37,3.07,,,,,Sofia_ATP250_2019,120424,105916,Sofia_ATP250_2019_105916_120424
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Verdasco F.,Copil M.,26.0,56.0,1455.0,858.0,6.0,2.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.61,2.2,1.62,2.46,1.67,2.46,1.63,2.28,,,,,Sofia_ATP250_2019,105657,104269,Sofia_ATP250_2019_104269_105657
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Haase R.,16.0,54.0,2000.0,895.0,5.0,7.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.22,4.0,1.28,4.15,1.32,4.35,1.24,4.04,,,,,Sofia_ATP250_2019,104898,106421,Sofia_ATP250_2019_106421_104898
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Kukushkin M.,33.0,55.0,1195.0,890.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.43,3.07,1.45,3.2,1.4,2.94,,,,,Sofia_ATP250_2019,105062,104792,Sofia_ATP250_2019_104792_105062
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Struff J.L.,12.0,51.0,2805.0,910.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.52,2.73,1.54,2.75,1.48,2.64,,,,,Sofia_ATP250_2019,105526,126774,Sofia_ATP250_2019_126774_105526
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Fucsovics M.,Bautista Agut R.,47.0,18.0,959.0,1955.0,,,,,,,,,,,,,Walkover,4.0,1.25,4.14,1.28,4.33,1.32,3.85,1.27,,,,,Sofia_ATP250_2019,105138,105916,Sofia_ATP250_2019_105916_105138
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Berrettini M.,Verdasco F.,53.0,26.0,904.0,1455.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.44,1.64,2.57,1.67,2.34,1.61,,,,,Sofia_ATP250_2019,104269,126610,Sofia_ATP250_2019_126610_104269
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Klizan M.,16.0,38.0,2000.0,1066.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.26,4.39,1.32,4.47,1.26,3.87,,,,,Sofia_ATP250_2019,105373,106421,Sofia_ATP250_2019_106421_105373
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Tsitsipas S.,33.0,12.0,1195.0,2805.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.24,1.75,2.25,1.83,2.13,1.72,,,,,Sofia_ATP250_2019,126774,104792,Sofia_ATP250_2019_104792_126774
9,Sofia,Sofia Open,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Fucsovics M.,Berrettini M.,47.0,53.0,959.0,904.0,5.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.3,1.61,2.37,1.67,2.37,1.74,2.27,1.64,,,,,Sofia_ATP250_2019,126610,105916,Sofia_ATP250_2019_105916_126610
9,Sofia,Sofia Open,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Medvedev D.,Monfils G.,16.0,33.0,2000.0,1195.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.7,2.31,1.73,2.35,1.68,2.2,,,,,Sofia_ATP250_2019,104792,106421,Sofia_ATP250_2019_106421_104792
9,Sofia,Sofia Open,2019-02-10,ATP250,Indoor,Hard,The Final,3,Medvedev D.,Fucsovics M.,16.0,47.0,2000.0,959.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,6.03,1.18,6.05,1.16,5.35,,,,,Sofia_ATP250_2019,105916,106421,Sofia_ATP250_2019_106421_105916
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Jarry N.,109.0,47.0,515.0,970.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.42,1.62,2.61,1.67,2.34,1.6,,,,,Buenos Aires_ATP250_2019,111797,132283,Buenos Aires_ATP250_2019_132283_111797
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Dutra Silva R.,96.0,138.0,580.0,407.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.81,2.09,1.82,2.32,1.72,2.12,,,,,Buenos Aires_ATP250_2019,104297,105077,Buenos Aires_ATP250_2019_105077_104297
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Bagnis F.,85.0,148.0,654.0,382.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.84,2.06,1.93,2.06,1.85,1.96,,,,,Buenos Aires_ATP250_2019,105487,109739,Buenos Aires_ATP250_2019_109739_105487
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Auger-Aliassime F.,93.0,103.0,610.0,540.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.9,1.8,1.92,1.97,2.0,2.1,1.89,1.92,,,,,Buenos Aires_ATP250_2019,200000,106426,Buenos Aires_ATP250_2019_106426_200000
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Arevalo M.,78.0,220.0,706.0,233.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.17,5.76,1.23,5.76,1.19,4.69,,,,,Buenos Aires_ATP250_2019,105656,104655,Buenos Aires_ATP250_2019_104655_105656
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Daniel T.,119.0,73.0,467.0,726.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.74,2.2,1.77,2.3,1.69,2.16,,,,,Buenos Aires_ATP250_2019,106121,106148,Buenos Aires_ATP250_2019_106148_106121
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Lajovic D.,51.0,43.0,920.0,1010.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.78,2.14,1.8,2.33,1.71,2.15,,,,,Buenos Aires_ATP250_2019,105583,104919,Buenos Aires_ATP250_2019_104919_105583
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Andreozzi G.,57.0,74.0,805.0,711.0,1.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.45,2.93,1.47,3.21,1.41,2.92,,,,,Buenos Aires_ATP250_2019,105819,105379,Buenos Aires_ATP250_2019_105379_105819
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Cerundolo F.,50.0,,930.0,,3.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.18,4.5,1.17,5.65,1.2,5.85,1.16,5.19,,,,,Buenos Aires_ATP250_2019,202103,105550,Buenos Aires_ATP250_2019_105550_202103
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Delbonis F.,77.0,64.0,707.0,766.0,6.0,2.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.83,1.83,2.04,1.86,2.1,1.95,1.97,1.84,,,,,Buenos Aires_ATP250_2019,105643,144719,Buenos Aires_ATP250_2019_144719_105643
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Londero J.I.,41.0,69.0,1042.0,739.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.52,2.69,1.71,2.69,1.58,2.39,,,,,Buenos Aires_ATP250_2019,106228,105311,Buenos Aires_ATP250_2019_105311_106228
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Jaziri M.,149.0,44.0,380.0,1007.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,3.2,1.48,3.23,1.42,2.87,,,,,Buenos Aires_ATP250_2019,104291,103970,Buenos Aires_ATP250_2019_103970_104291
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Sonego L.,119.0,109.0,467.0,515.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,1.9,2.0,1.91,2.0,2.0,1.87,1.93,,,,,Buenos Aires_ATP250_2019,132283,106148,Buenos Aires_ATP250_2019_106148_132283
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Mayer L.,50.0,51.0,930.0,920.0,6.0,4.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,1.93,1.98,1.96,2.0,1.89,1.92,,,,,Buenos Aires_ATP250_2019,104919,105550,Buenos Aires_ATP250_2019_105550_104919
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Garin C.,18.0,93.0,1870.0,610.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.63,2.44,1.69,2.52,1.62,2.31,,,,,Buenos Aires_ATP250_2019,106426,106065,Buenos Aires_ATP250_2019_106065_106426
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Fognini F.,77.0,15.0,707.0,2225.0,4.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,2.1,1.83,2.26,1.87,2.05,1.77,,,,,Buenos Aires_ATP250_2019,104926,144719,Buenos Aires_ATP250_2019_144719_104926
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Sousa J.,78.0,41.0,706.0,1042.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.55,2.64,1.55,2.86,1.48,2.67,,,,,Buenos Aires_ATP250_2019,105311,104655,Buenos Aires_ATP250_2019_104655_105311
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Ferrer D.,96.0,149.0,580.0,380.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,2.2,1.75,2.2,1.8,2.12,1.73,,,,,Buenos Aires_ATP250_2019,103970,105077,Buenos Aires_ATP250_2019_105077_103970
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Marterer M.,8.0,85.0,3960.0,654.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.23,4.74,1.25,5.6,1.18,4.87,,,,,Buenos Aires_ATP250_2019,109739,106233,Buenos Aires_ATP250_2019_106233_109739
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Bedene A.,19.0,57.0,1835.0,805.0,6.0,4.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.43,3.06,1.51,3.06,1.43,2.83,,,,,Buenos Aires_ATP250_2019,105379,106043,Buenos Aires_ATP250_2019_106043_105379
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Carballes Baena R.,18.0,119.0,1870.0,467.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.49,2.87,1.6,2.87,1.52,2.54,,,,,Buenos Aires_ATP250_2019,106148,106065,Buenos Aires_ATP250_2019_106065_106148
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Munar J.,50.0,77.0,930.0,707.0,6.0,7.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.1,1.72,2.01,1.92,2.12,1.92,2.05,1.78,,,,,Buenos Aires_ATP250_2019,144719,105550,Buenos Aires_ATP250_2019_105550_144719
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Cuevas P.,8.0,78.0,3960.0,706.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.8,1.33,3.94,1.29,3.62,,,,,Buenos Aires_ATP250_2019,104655,106233,Buenos Aires_ATP250_2019_106233_104655
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Ramos-Vinolas A.,19.0,96.0,1835.0,580.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.25,4.57,1.31,4.57,1.26,3.89,,,,,Buenos Aires_ATP250_2019,105077,106043,Buenos Aires_ATP250_2019_106043_105077
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Semifinals,3,Cecchinato M.,Pella G.,18.0,50.0,1870.0,930.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.6,2.53,1.6,2.8,1.51,2.59,,,,,Buenos Aires_ATP250_2019,105550,106065,Buenos Aires_ATP250_2019_106065_105550
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Semifinals,3,Schwartzman D.,Thiem D.,19.0,8.0,1835.0,3960.0,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,2.89,1.49,3.1,1.49,2.91,1.42,,,,,Buenos Aires_ATP250_2019,106233,106043,Buenos Aires_ATP250_2019_106043_106233
10,Buenos Aires,Argentina Open,2019-02-17,ATP250,Outdoor,Clay,The Final,3,Cecchinato M.,Schwartzman D.,18.0,19.0,1870.0,1835.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.33,1.69,2.37,1.72,2.27,1.65,,,,,Buenos Aires_ATP250_2019,106043,106065,Buenos Aires_ATP250_2019_106065_106043
11,New York,New York Open,2019-02-11,ATP250,Indoor,Hard,1st Round,3,Tomic B.,Lacko L.,87.0,130.0,649.0,423.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.53,2.66,1.6,2.7,1.52,2.53,,,,,New York_ATP250_2019,105041,106071,New York_ATP250_2019_106071_105041
11,New York,New York Open,2019-02-11,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Sandgren T.,111.0,76.0,493.0,708.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.22,4.74,1.22,4.9,1.3,4.26,1.22,,,,,New York_ATP250_2019,105815,103893,New York_ATP250_2019_103893_105815
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Rubin N.,60.0,152.0,775.0,372.0,6.0,7.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.66,2.1,1.71,2.25,1.73,2.35,1.67,2.2,,,,,New York_ATP250_2019,111511,111442,New York_ATP250_2019_111442_111511
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Eubanks C.,Menendez-Maceiras A.,166.0,121.0,339.0,451.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.26,1.75,2.3,1.69,2.18,,,,,New York_ATP250_2019,104629,111153,New York_ATP250_2019_111153_104629
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Opelka R.,Mannarino A.,89.0,48.0,633.0,965.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.37,1.69,2.28,1.71,2.66,1.62,2.3,,,,,New York_ATP250_2019,105173,124187,New York_ATP250_2019_124187_105173
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Jung J.,Ramanathan R.,143.0,128.0,391.0,425.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.72,2.19,1.75,2.3,1.78,2.14,1.71,,,,,New York_ATP250_2019,106368,105359,New York_ATP250_2019_105359_106368
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Popyrin A.,102.0,123.0,547.0,450.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.33,1.67,2.35,1.71,2.24,1.65,,,,,New York_ATP250_2019,200615,104198,New York_ATP250_2019_104198_200615
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Polansky P.,92.0,118.0,615.0,468.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,3.18,1.46,3.18,1.42,2.86,,,,,New York_ATP250_2019,105166,105992,New York_ATP250_2019_105992_105166
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Schnur B.,Lin J.M.,154.0,,367.0,,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.07,10.89,1.08,11.5,1.06,9.64,,,,,New York_ATP250_2019,200368,111790,New York_ATP250_2019_111790_200368
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Querrey S.,Harris L.,49.0,98.0,940.0,577.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.42,3.09,1.47,3.25,1.41,2.93,,,,,New York_ATP250_2019,144750,105023,New York_ATP250_2019_105023_144750
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Mcdonald M.,106.0,82.0,522.0,673.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.5,1.59,2.5,1.67,2.31,1.61,,,,,New York_ATP250_2019,111456,104797,New York_ATP250_2019_104797_111456
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Albot R.,Karlovic I.,79.0,81.0,705.0,674.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2.35,1.66,2.35,1.72,2.21,1.67,,,,,New York_ATP250_2019,103333,105430,New York_ATP250_2019_105430_103333
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,2nd Round,3,Lorenzi P.,Harrison R.,111.0,92.0,493.0,615.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.3,3.93,1.3,4.0,1.33,3.6,1.29,,,,,New York_ATP250_2019,105992,103893,New York_ATP250_2019_103893_105992
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Eubanks C.,60.0,166.0,775.0,339.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.49,2.83,1.51,3.1,1.47,2.69,,,,,New York_ATP250_2019,111153,111442,New York_ATP250_2019_111442_111153
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Isner J.,Tomic B.,9.0,87.0,3155.0,649.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.35,3.54,1.5,3.54,1.37,3.12,,,,,New York_ATP250_2019,106071,104545,New York_ATP250_2019_104545_106071
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Schnur B.,Johnson S.,154.0,34.0,367.0,1190.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.4,2.6,1.56,2.95,1.59,2.54,1.52,,,,,New York_ATP250_2019,105449,111790,New York_ATP250_2019_111790_105449
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Garcia-Lopez G.,Millman J.,102.0,37.0,547.0,1088.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.3,3.43,1.36,3.46,1.4,3.23,1.35,,,,,New York_ATP250_2019,105357,104198,New York_ATP250_2019_104198_105357
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Opelka R.,Istomin D.,89.0,106.0,633.0,522.0,6.0,7.0,7.0,6.0,1.0,0.0,,,,,1.0,1.0,Retired,1.72,2.0,1.9,2.01,1.9,2.06,1.81,2.0,,,,,New York_ATP250_2019,104797,124187,New York_ATP250_2019_124187_104797
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Albot R.,49.0,79.0,940.0,705.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.33,3.69,1.4,3.69,1.33,3.32,,,,,New York_ATP250_2019,105430,105023,New York_ATP250_2019_105023_105430
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,2nd Round,3,Jung J.,Tiafoe F.,143.0,29.0,391.0,1430.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,5.5,1.14,5.68,1.18,5.8,1.19,5.3,1.16,,,,,New York_ATP250_2019,126207,105359,New York_ATP250_2019_105359_126207
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Schnur B.,Lorenzi P.,154.0,111.0,367.0,493.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.72,2.1,1.8,2.15,1.8,2.23,1.75,2.1,,,,,New York_ATP250_2019,103893,111790,New York_ATP250_2019_111790_103893
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Jung J.,49.0,143.0,940.0,391.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.16,5.0,1.16,6.27,1.22,6.31,1.17,5.09,,,,,New York_ATP250_2019,105359,105023,New York_ATP250_2019_105023_105359
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Opelka R.,Garcia-Lopez G.,89.0,102.0,633.0,547.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.6,1.6,2.6,1.55,2.48,,,,,New York_ATP250_2019,104198,124187,New York_ATP250_2019_124187_104198
11,New York,New York Open,2019-02-16,ATP250,Indoor,Hard,Quarterfinals,3,Isner J.,Thompson J.,9.0,60.0,3155.0,775.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.28,4.14,1.35,4.14,1.3,3.52,,,,,New York_ATP250_2019,111442,104545,New York_ATP250_2019_104545_111442
11,New York,New York Open,2019-02-16,ATP250,Indoor,Hard,Semifinals,3,Schnur B.,Querrey S.,154.0,49.0,367.0,940.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,4.33,1.22,4.39,1.26,4.7,1.26,4.29,1.22,,,,,New York_ATP250_2019,105023,111790,New York_ATP250_2019_111790_105023
