tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2021-0314,Gstaad,Clay,32,A,20210719,273,111513,7.0,,Laslo Djere,R,188.0,SRB,26.1,205734,,,Thiago Seyboth Wild,R,185.0,BRA,21.3,6-4 6-3,3,R32,79.0,2.0,0.0,50.0,26.0,22.0,15.0,10.0,1.0,2.0,3.0,2.0,62.0,40.0,26.0,9.0,9.0,3.0,6.0,52.0,1278.0,118.0,695.0,Djere L.,Seyboth Wild T.,Gstaad_2021_111513_205734
2021-0314,Gstaad,Clay,32,A,20210719,275,117360,,,Marc Polmans,R,188.0,AUS,24.2,105757,,Q,Sandro Ehrat,R,180.0,SUI,30.2,7-5 6-3,3,R32,101.0,2.0,0.0,74.0,58.0,38.0,11.0,11.0,3.0,4.0,3.0,1.0,63.0,42.0,30.0,8.0,10.0,4.0,7.0,147.0,522.0,408.0,101.0,Polmans M.,Ehrat S.,Gstaad_2021_117360_105757
2021-0314,Gstaad,Clay,32,A,20210719,276,200384,,,Hugo Gaston,L,173.0,FRA,20.8,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,19.6,6-4 6-2,3,R32,79.0,1.0,2.0,63.0,35.0,24.0,14.0,9.0,1.0,3.0,0.0,2.0,57.0,36.0,17.0,11.0,9.0,2.0,7.0,155.0,489.0,144.0,527.0,Gaston H.,Cerundolo J.M.,Gstaad_2021_200384_207678
2021-0314,Gstaad,Clay,32,A,20210719,277,105643,5.0,,Federico Delbonis,L,190.0,ARG,30.7,209857,,WC,Leandro Riedi,R,191.0,SUI,19.4,6-3 6-3,3,R32,75.0,2.0,3.0,53.0,34.0,29.0,11.0,9.0,2.0,2.0,4.0,4.0,66.0,35.0,20.0,16.0,9.0,5.0,8.0,46.0,1435.0,748.0,28.0,Delbonis F.,Riedi L.,Gstaad_2021_105643_209857
2021-0314,Gstaad,Clay,32,A,20210719,278,105332,6.0,,Benoit Paire,R,196.0,FRA,32.1,106075,,,Jozef Kovalik,R,183.0,SVK,28.7,6-3 7-6(2),3,R32,85.0,8.0,8.0,84.0,53.0,41.0,17.0,11.0,8.0,8.0,4.0,2.0,59.0,32.0,25.0,16.0,10.0,3.0,4.0,49.0,1364.0,130.0,633.0,Paire B.,Kovalik J.,Gstaad_2021_105332_106075
2021-0314,Gstaad,Clay,32,A,20210719,279,134868,,,Tallon Griekspoor,R,188.0,NED,25.0,106228,,,Juan Ignacio Londero,R,180.0,ARG,27.9,7-5 4-6 7-6(1),3,R32,133.0,14.0,4.0,109.0,71.0,52.0,24.0,17.0,3.0,4.0,7.0,0.0,102.0,67.0,43.0,29.0,17.0,4.0,5.0,105.0,772.0,140.0,548.0,Griekspoor T.,Londero J.I.,Gstaad_2021_134868_106228
2021-0314,Gstaad,Clay,32,A,20210719,280,110602,,,Dennis Novak,R,183.0,AUT,27.8,200390,,LL,Kacper Zuk,R,183.0,POL,22.4,6-4 6-4,3,R32,68.0,10.0,1.0,50.0,33.0,26.0,13.0,10.0,2.0,3.0,4.0,4.0,58.0,35.0,25.0,8.0,10.0,1.0,4.0,124.0,652.0,170.0,428.0,Novak D.,Zuk K.,Gstaad_2021_110602_200390
2021-0314,Gstaad,Clay,32,A,20210719,282,103852,8.0,,Feliciano Lopez,L,188.0,ESP,39.8,144817,,,Marc Andrea Huesler,L,196.0,SUI,25.0,6-4 4-6 6-5 RET,3,R32,126.0,8.0,6.0,91.0,45.0,34.0,27.0,16.0,4.0,7.0,13.0,6.0,91.0,44.0,34.0,26.0,15.0,4.0,7.0,89.0,843.0,162.0,467.0,Lopez F.,Huesler M.A.,Gstaad_2021_103852_144817
2021-0314,Gstaad,Clay,32,A,20210719,283,144707,,,Mikael Ymer,R,183.0,SWE,22.8,111505,,LL,Enzo Couacaud,R,183.0,FRA,26.3,4-6 6-3 6-3,3,R32,112.0,2.0,2.0,95.0,60.0,44.0,20.0,14.0,5.0,6.0,6.0,4.0,80.0,36.0,29.0,23.0,14.0,1.0,4.0,96.0,817.0,180.0,397.0,Ymer M.,Couacaud E.,Gstaad_2021_144707_111505
2021-0314,Gstaad,Clay,32,A,20210719,284,200240,,Q,Vit Kopriva,R,178.0,CZE,24.0,126627,,WC,Johan Nikles,R,170.0,SUI,24.3,6-2 6-1,3,R32,64.0,3.0,2.0,42.0,28.0,20.0,10.0,8.0,0.0,1.0,0.0,5.0,56.0,35.0,19.0,6.0,7.0,10.0,15.0,249.0,262.0,409.0,101.0,Kopriva V.,Nikles J.,Gstaad_2021_200240_126627
2021-0314,Gstaad,Clay,32,A,20210719,286,126239,,,Arthur Rinderknech,R,196.0,FRA,25.9,105138,2.0,,Roberto Bautista Agut,R,183.0,ESP,33.2,6-2 6-4,3,R16,93.0,8.0,2.0,67.0,38.0,30.0,13.0,9.0,5.0,6.0,2.0,5.0,66.0,39.0,24.0,10.0,9.0,4.0,8.0,100.0,805.0,16.0,2720.0,Rinderknech A.,Bautista Agut R.,Gstaad_2021_126239_105138
2021-0314,Gstaad,Clay,32,A,20210719,287,111513,7.0,,Laslo Djere,R,188.0,SRB,26.1,200267,,Q,Zizou Bergs,R,185.0,BEL,22.1,6-2 4-6 6-2,3,R16,123.0,7.0,4.0,78.0,44.0,30.0,16.0,13.0,1.0,5.0,2.0,8.0,87.0,52.0,31.0,11.0,13.0,5.0,12.0,52.0,1278.0,212.0,331.0,Djere L.,Bergs Z.,Gstaad_2021_111513_200267
2021-0314,Gstaad,Clay,32,A,20210719,288,106426,4.0,,Cristian Garin,R,185.0,CHI,25.1,117360,,,Marc Polmans,R,188.0,AUS,24.2,6-3 6-0,3,R16,54.0,4.0,0.0,34.0,22.0,19.0,10.0,7.0,0.0,0.0,1.0,1.0,45.0,33.0,16.0,3.0,8.0,4.0,9.0,19.0,2520.0,147.0,522.0,Garin C.,Polmans M.,Gstaad_2021_106426_117360
2021-0314,Gstaad,Clay,32,A,20210719,289,200384,,,Hugo Gaston,L,173.0,FRA,20.8,105643,5.0,,Federico Delbonis,L,190.0,ARG,30.7,6-0 6-7(2) 7-6(3),3,R16,138.0,6.0,1.0,109.0,69.0,45.0,24.0,15.0,12.0,14.0,4.0,9.0,97.0,63.0,38.0,19.0,15.0,5.0,10.0,155.0,489.0,46.0,1435.0,Gaston H.,Delbonis F.,Gstaad_2021_200384_105643
2021-0314,Gstaad,Clay,32,A,20210719,290,105332,6.0,,Benoit Paire,R,196.0,FRA,32.1,134868,,,Tallon Griekspoor,R,188.0,NED,25.0,6-4 0-0 RET,3,R16,35.0,9.0,1.0,28.0,20.0,19.0,3.0,5.0,1.0,1.0,1.0,0.0,23.0,18.0,14.0,4.0,5.0,0.0,1.0,49.0,1364.0,105.0,772.0,Paire B.,Griekspoor T.,Gstaad_2021_105332_134868
2021-0314,Gstaad,Clay,32,A,20210719,291,134770,3.0,,Casper Ruud,R,183.0,NOR,22.5,110602,,,Dennis Novak,R,183.0,AUT,27.8,6-4 7-6(5),3,R16,96.0,5.0,0.0,61.0,38.0,35.0,15.0,11.0,0.0,0.0,1.0,3.0,79.0,50.0,40.0,14.0,11.0,3.0,4.0,14.0,2840.0,124.0,652.0,Ruud C.,Novak D.,Gstaad_2021_134770_110602
2021-0314,Gstaad,Clay,32,A,20210719,292,144707,,,Mikael Ymer,R,183.0,SWE,22.8,103852,8.0,,Feliciano Lopez,L,188.0,ESP,39.8,6-7(6) 7-6(7) 6-4,3,R16,145.0,7.0,5.0,120.0,86.0,64.0,17.0,17.0,5.0,6.0,11.0,6.0,112.0,62.0,51.0,26.0,17.0,1.0,3.0,96.0,817.0,89.0,843.0,Ymer M.,Lopez F.,Gstaad_2021_144707_103852
2021-0314,Gstaad,Clay,32,A,20210719,293,200240,,Q,Vit Kopriva,R,178.0,CZE,24.0,133430,1.0,,Denis Shapovalov,L,185.0,CAN,22.2,2-6 6-3 6-2,3,R16,109.0,3.0,4.0,71.0,33.0,27.0,19.0,13.0,3.0,6.0,11.0,10.0,82.0,48.0,36.0,11.0,12.0,4.0,8.0,249.0,262.0,10.0,3625.0,Kopriva V.,Shapovalov D.,Gstaad_2021_200240_133430
2021-0314,Gstaad,Clay,32,A,20210719,294,111513,7.0,,Laslo Djere,R,188.0,SRB,26.1,126239,,,Arthur Rinderknech,R,196.0,FRA,25.9,6-4 6-7(5) 6-4,3,QF,156.0,4.0,1.0,111.0,67.0,49.0,29.0,16.0,3.0,3.0,13.0,3.0,95.0,60.0,50.0,18.0,16.0,3.0,5.0,52.0,1278.0,100.0,805.0,Djere L.,Rinderknech A.,Gstaad_2021_111513_126239
2021-0314,Gstaad,Clay,32,A,20210719,295,200384,,,Hugo Gaston,L,173.0,FRA,20.8,106426,4.0,,Cristian Garin,R,185.0,CHI,25.1,6-4 1-6 7-6(11),3,QF,139.0,3.0,4.0,92.0,48.0,36.0,22.0,14.0,3.0,8.0,8.0,4.0,101.0,50.0,35.0,29.0,15.0,8.0,12.0,155.0,489.0,19.0,2520.0,Gaston H.,Garin C.,Gstaad_2021_200384_106426
2021-0314,Gstaad,Clay,32,A,20210719,296,134770,3.0,,Casper Ruud,R,183.0,NOR,22.5,105332,6.0,,Benoit Paire,R,196.0,FRA,32.1,6-2 5-7 6-3,3,QF,109.0,13.0,3.0,83.0,55.0,47.0,14.0,15.0,3.0,4.0,16.0,13.0,91.0,50.0,47.0,10.0,14.0,5.0,8.0,14.0,2840.0,49.0,1364.0,Ruud C.,Paire B.,Gstaad_2021_134770_105332
2021-0314,Gstaad,Clay,32,A,20210719,297,200240,,Q,Vit Kopriva,R,178.0,CZE,24.0,144707,,,Mikael Ymer,R,183.0,SWE,22.8,6-1 6-0,3,QF,51.0,1.0,1.0,32.0,14.0,13.0,13.0,6.0,0.0,0.0,2.0,1.0,54.0,38.0,16.0,5.0,7.0,5.0,11.0,249.0,262.0,96.0,817.0,Kopriva V.,Ymer M.,Gstaad_2021_200240_144707
2021-0314,Gstaad,Clay,32,A,20210719,298,200384,,,Hugo Gaston,L,173.0,FRA,20.8,111513,7.0,,Laslo Djere,R,188.0,SRB,26.1,3-6 6-3 6-3,3,SF,108.0,2.0,5.0,82.0,43.0,30.0,20.0,13.0,1.0,4.0,3.0,8.0,84.0,46.0,30.0,18.0,14.0,6.0,11.0,155.0,489.0,52.0,1278.0,Gaston H.,Djere L.,Gstaad_2021_200384_111513
2021-0314,Gstaad,Clay,32,A,20210719,299,134770,3.0,,Casper Ruud,R,183.0,NOR,22.5,200240,,Q,Vit Kopriva,R,178.0,CZE,24.0,6-3 6-0,3,SF,74.0,2.0,0.0,41.0,28.0,22.0,8.0,8.0,0.0,1.0,2.0,2.0,58.0,30.0,17.0,9.0,7.0,5.0,10.0,14.0,2840.0,249.0,262.0,Ruud C.,Kopriva V.,Gstaad_2021_134770_200240
2021-0314,Gstaad,Clay,32,A,20210719,300,134770,3.0,,Casper Ruud,R,183.0,NOR,22.5,200384,,,Hugo Gaston,L,173.0,FRA,20.8,6-3 6-2,3,F,94.0,3.0,5.0,72.0,49.0,32.0,12.0,9.0,9.0,10.0,1.0,0.0,79.0,51.0,26.0,13.0,8.0,12.0,16.0,14.0,2840.0,155.0,489.0,Ruud C.,Gaston H.,Gstaad_2021_134770_200384
2021-0315,Newport,Grass,32,A,20210712,271,202195,,,Maxime Cressy,R,198.0,USA,24.1,103893,,,Paolo Lorenzi,R,183.0,ITA,39.5,6-1 6-2,3,R32,62.0,9.0,5.0,42.0,24.0,22.0,11.0,8.0,2.0,2.0,1.0,4.0,49.0,25.0,16.0,7.0,7.0,8.0,12.0,155.0,473.0,171.0,425.0,Cressy M.,Lorenzi P.,Newport_2021_202195_103893
2021-0315,Newport,Grass,32,A,20210712,272,105216,,,Yuichi Sugita,R,173.0,JPN,32.8,200514,,,Jurij Rodionov,L,191.0,AUT,22.1,7-5 6-3,3,R32,77.0,3.0,0.0,57.0,36.0,31.0,11.0,11.0,2.0,3.0,8.0,5.0,60.0,29.0,21.0,16.0,10.0,2.0,5.0,111.0,713.0,138.0,572.0,Sugita Y.,Rodionov J.,Newport_2021_105216_200514
2021-0315,Newport,Grass,32,A,20210712,273,111442,7.0,,Jordan Thompson,R,183.0,AUS,27.2,105649,,,Cedrik Marcel Stebe,L,183.0,GER,30.7,5-4 RET,3,R32,56.0,1.0,1.0,28.0,10.0,9.0,9.0,4.0,1.0,2.0,2.0,5.0,32.0,18.0,15.0,2.0,5.0,4.0,6.0,71.0,982.0,139.0,566.0,Thompson J.,Stebe C.M.,Newport_2021_111442_105649
2021-0315,Newport,Grass,32,A,20210712,275,105376,,,Peter Gojowczyk,R,185.0,GER,31.9,106283,,Q,Mitchell Krueger,R,188.0,USA,27.4,6-2 6-2,3,R32,63.0,7.0,3.0,46.0,28.0,25.0,11.0,8.0,1.0,1.0,1.0,4.0,44.0,28.0,17.0,5.0,8.0,2.0,6.0,131.0,594.0,195.0,356.0,Gojowczyk P.,Krueger M.,Newport_2021_105376_106283
2021-0315,Newport,Grass,32,A,20210712,276,202385,,,Jenson Brooksby,R,188.0,USA,20.7,105539,,,Evgeny Donskoy,R,185.0,RUS,31.1,7-5 6-3,3,R32,85.0,2.0,2.0,60.0,40.0,33.0,11.0,11.0,2.0,3.0,4.0,5.0,70.0,38.0,29.0,11.0,10.0,4.0,7.0,152.0,487.0,142.0,537.0,Brooksby J.,Donskoy E.,Newport_2021_202385_105539
2021-0315,Newport,Grass,32,A,20210712,277,106045,,,Denis Kudla,R,180.0,USA,28.9,105449,6.0,,Steve Johnson,R,188.0,USA,31.5,7-6(3) 3-6 6-4,3,R32,135.0,9.0,5.0,97.0,50.0,37.0,24.0,16.0,4.0,9.0,13.0,7.0,100.0,46.0,36.0,24.0,15.0,3.0,7.0,104.0,768.0,83.0,884.0,Kudla D.,Johnson S.,Newport_2021_106045_105449
2021-0315,Newport,Grass,32,A,20210712,278,104731,8.0,,Kevin Anderson,R,203.0,RSA,35.1,105011,,,Illya Marchenko,R,185.0,UKR,33.8,7-5 6-3,3,R32,92.0,16.0,1.0,72.0,42.0,34.0,17.0,11.0,5.0,5.0,5.0,4.0,52.0,28.0,21.0,13.0,10.0,0.0,2.0,113.0,708.0,156.0,470.0,Anderson K.,Marchenko I.,Newport_2021_104731_105011
2021-0315,Newport,Grass,32,A,20210712,279,124116,,Q,Sebastian Ofner,R,191.0,AUT,25.1,106034,,,Yasutaka Uchiyama,R,183.0,JPN,28.9,6-4 6-4,3,R32,66.0,3.0,0.0,46.0,25.0,22.0,18.0,10.0,0.0,0.0,4.0,2.0,50.0,23.0,20.0,14.0,10.0,0.0,2.0,167.0,431.0,118.0,688.0,Ofner S.,Uchiyama Y.,Newport_2021_124116_106034
2021-0315,Newport,Grass,32,A,20210712,280,106058,,WC,Jack Sock,R,185.0,USA,28.7,106109,,Q,Alex Bolt,L,183.0,AUS,28.5,3-6 6-4 6-3,3,R32,128.0,7.0,4.0,83.0,55.0,39.0,9.0,14.0,2.0,7.0,1.0,4.0,96.0,61.0,37.0,14.0,14.0,10.0,16.0,231.0,301.0,146.0,519.0,Sock J.,Bolt A.,Newport_2021_106058_106109
2021-0315,Newport,Grass,32,A,20210712,282,105815,5.0,,Tennys Sandgren,R,188.0,USA,29.9,105311,,,Joao Sousa,R,185.0,POR,32.2,6-4 7-6(3),3,R32,89.0,10.0,2.0,65.0,38.0,29.0,14.0,11.0,0.0,2.0,4.0,2.0,63.0,33.0,20.0,18.0,11.0,2.0,5.0,78.0,929.0,133.0,592.0,Sandgren T.,Sousa J.,Newport_2021_105815_105311
2021-0315,Newport,Grass,32,A,20210712,283,105359,,,Jason Jung,R,178.0,TPE,32.0,111790,,Q,Brayden Schnur,R,193.0,CAN,26.0,7-5 6-7(1) 7-6(4),3,R32,200.0,10.0,8.0,127.0,75.0,56.0,24.0,18.0,8.0,12.0,9.0,9.0,146.0,86.0,60.0,29.0,18.0,12.0,17.0,163.0,441.0,248.0,263.0,Jung J.,Schnur B.,Newport_2021_105359_111790
2021-0315,Newport,Grass,32,A,20210712,284,103333,,WC,Ivo Karlovic,R,208.0,CRO,42.3,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,24.4,6-7(5) 6-1 6-4,3,R32,110.0,24.0,7.0,93.0,54.0,47.0,22.0,15.0,6.0,6.0,3.0,3.0,86.0,47.0,29.0,26.0,14.0,6.0,9.0,210.0,332.0,120.0,670.0,Karlovic I.,Zapata Miralles B.,Newport_2021_103333_126523
2021-0315,Newport,Grass,32,A,20210712,286,202195,,,Maxime Cressy,R,198.0,USA,24.1,105023,2.0,,Sam Querrey,R,198.0,USA,33.7,6-4 2-6 6-2,3,R16,98.0,16.0,6.0,81.0,49.0,40.0,13.0,13.0,2.0,4.0,10.0,8.0,73.0,34.0,27.0,19.0,13.0,1.0,4.0,155.0,473.0,68.0,1003.0,Cressy M.,Querrey S.,Newport_2021_202195_105023
2021-0315,Newport,Grass,32,A,20210712,287,111442,7.0,,Jordan Thompson,R,183.0,AUS,27.2,105216,,,Yuichi Sugita,R,173.0,JPN,32.8,6-0 6-2,3,R16,77.0,8.0,0.0,48.0,26.0,20.0,12.0,7.0,2.0,2.0,0.0,1.0,54.0,35.0,19.0,6.0,7.0,4.0,9.0,71.0,982.0,111.0,713.0,Thompson J.,Sugita Y.,Newport_2021_111442_105216
2021-0315,Newport,Grass,32,A,20210712,288,105376,,,Peter Gojowczyk,R,185.0,GER,31.9,105577,4.0,,Vasek Pospisil,R,193.0,CAN,31.0,6-3 6-3,3,R16,76.0,8.0,4.0,53.0,24.0,21.0,14.0,9.0,0.0,1.0,11.0,7.0,66.0,33.0,25.0,11.0,9.0,10.0,14.0,131.0,594.0,61.0,1106.0,Gojowczyk P.,Pospisil V.,Newport_2021_105376_105577
2021-0315,Newport,Grass,32,A,20210712,289,202385,,,Jenson Brooksby,R,188.0,USA,20.7,106045,,,Denis Kudla,R,180.0,USA,28.9,6-3 4-6 7-5,3,R16,143.0,3.0,0.0,93.0,63.0,44.0,17.0,16.0,6.0,9.0,4.0,4.0,93.0,47.0,35.0,19.0,15.0,4.0,8.0,152.0,487.0,104.0,768.0,Brooksby J.,Kudla D.,Newport_2021_202385_106045
2021-0315,Newport,Grass,32,A,20210712,290,104731,8.0,,Kevin Anderson,R,203.0,RSA,35.1,124116,,Q,Sebastian Ofner,R,191.0,AUT,25.1,7-5 7-6(3),3,R16,92.0,18.0,2.0,64.0,31.0,30.0,23.0,12.0,0.0,0.0,13.0,4.0,73.0,41.0,34.0,18.0,12.0,1.0,2.0,113.0,708.0,167.0,431.0,Anderson K.,Ofner S.,Newport_2021_104731_124116
2021-0315,Newport,Grass,32,A,20210712,291,106058,,WC,Jack Sock,R,185.0,USA,28.7,106415,3.0,,Yoshihito Nishioka,L,170.0,JPN,25.7,6-2 6-3,3,R16,67.0,6.0,1.0,47.0,26.0,23.0,11.0,8.0,2.0,2.0,3.0,1.0,47.0,33.0,20.0,6.0,9.0,2.0,6.0,231.0,301.0,55.0,1177.0,Sock J.,Nishioka Y.,Newport_2021_106058_106415
2021-0315,Newport,Grass,32,A,20210712,292,105359,,,Jason Jung,R,178.0,TPE,32.0,105815,5.0,,Tennys Sandgren,R,188.0,USA,29.9,6-2 6-2,3,R16,66.0,2.0,2.0,48.0,33.0,29.0,5.0,8.0,6.0,6.0,4.0,5.0,51.0,29.0,19.0,7.0,8.0,6.0,10.0,163.0,441.0,78.0,929.0,Jung J.,Sandgren T.,Newport_2021_105359_105815
2021-0315,Newport,Grass,32,A,20210712,293,122330,1.0,,Alexander Bublik,R,196.0,KAZ,24.0,103333,,WC,Ivo Karlovic,R,208.0,CRO,42.3,7-6(5) 4-6 6-1,3,R16,114.0,22.0,10.0,89.0,52.0,43.0,23.0,15.0,1.0,2.0,21.0,8.0,84.0,55.0,43.0,14.0,14.0,2.0,4.0,37.0,1721.0,210.0,332.0,Bublik A.,Karlovic I.,Newport_2021_122330_103333
2021-0315,Newport,Grass,32,A,20210712,294,111442,7.0,,Jordan Thompson,R,183.0,AUS,27.2,202195,,,Maxime Cressy,R,198.0,USA,24.1,6-3 7-6(6),3,QF,111.0,5.0,1.0,80.0,47.0,38.0,18.0,11.0,2.0,3.0,5.0,7.0,62.0,36.0,30.0,12.0,10.0,6.0,8.0,71.0,982.0,155.0,473.0,Thompson J.,Cressy M.,Newport_2021_111442_202195
2021-0315,Newport,Grass,32,A,20210712,295,202385,,,Jenson Brooksby,R,188.0,USA,20.7,105376,,,Peter Gojowczyk,R,185.0,GER,31.9,6-0 6-3,3,QF,62.0,3.0,0.0,41.0,30.0,23.0,6.0,8.0,2.0,3.0,2.0,5.0,46.0,18.0,10.0,9.0,7.0,8.0,13.0,152.0,487.0,131.0,594.0,Brooksby J.,Gojowczyk P.,Newport_2021_202385_105376
2021-0315,Newport,Grass,32,A,20210712,296,104731,8.0,,Kevin Anderson,R,203.0,RSA,35.1,106058,,WC,Jack Sock,R,185.0,USA,28.7,6-7(5) 6-2 6-4,3,QF,155.0,20.0,6.0,84.0,48.0,43.0,19.0,15.0,1.0,2.0,4.0,7.0,108.0,64.0,46.0,16.0,15.0,5.0,9.0,113.0,708.0,231.0,301.0,Anderson K.,Sock J.,Newport_2021_104731_106058
2021-0315,Newport,Grass,32,A,20210712,297,122330,1.0,,Alexander Bublik,R,196.0,KAZ,24.0,105359,,,Jason Jung,R,178.0,TPE,32.0,6-2 6-4,3,QF,76.0,14.0,6.0,54.0,26.0,22.0,18.0,9.0,1.0,1.0,1.0,3.0,58.0,33.0,21.0,13.0,9.0,5.0,8.0,37.0,1721.0,163.0,441.0,Bublik A.,Jung J.,Newport_2021_122330_105359
2021-0315,Newport,Grass,32,A,20210712,298,202385,,,Jenson Brooksby,R,188.0,USA,20.7,111442,7.0,,Jordan Thompson,R,183.0,AUS,27.2,6-3 7-6(3),3,SF,121.0,2.0,0.0,80.0,49.0,40.0,13.0,11.0,2.0,3.0,3.0,0.0,74.0,41.0,24.0,20.0,10.0,4.0,6.0,152.0,487.0,71.0,982.0,Brooksby J.,Thompson J.,Newport_2021_202385_111442
2021-0315,Newport,Grass,32,A,20210712,299,104731,8.0,,Kevin Anderson,R,203.0,RSA,35.1,122330,1.0,,Alexander Bublik,R,196.0,KAZ,24.0,4-6 7-6(3) 7-5,3,SF,163.0,20.0,4.0,109.0,69.0,54.0,18.0,17.0,4.0,7.0,15.0,9.0,111.0,60.0,43.0,28.0,17.0,2.0,5.0,113.0,708.0,37.0,1721.0,Anderson K.,Bublik A.,Newport_2021_104731_122330
2021-0315,Newport,Grass,32,A,20210712,300,104731,8.0,,Kevin Anderson,R,203.0,RSA,35.1,202385,,,Jenson Brooksby,R,188.0,USA,20.7,7-6(8) 6-4,3,F,131.0,16.0,3.0,88.0,54.0,44.0,16.0,11.0,3.0,3.0,6.0,0.0,73.0,52.0,40.0,10.0,11.0,2.0,3.0,113.0,708.0,152.0,487.0,Anderson K.,Brooksby J.,Newport_2021_104731_202385
2021-0316,Bastad,Clay,32,A,20210712,271,124079,,,Pedro Martinez,R,185.0,ESP,24.2,110602,,Q,Dennis Novak,R,183.0,AUT,27.8,7-5 6-1,3,R32,83.0,0.0,2.0,59.0,36.0,23.0,15.0,10.0,2.0,4.0,1.0,2.0,48.0,33.0,18.0,6.0,9.0,3.0,8.0,95.0,811.0,122.0,660.0,Martinez P.,Novak D.,Bastad_2021_124079_110602
2021-0316,Bastad,Clay,32,A,20210712,272,105948,,,Federico Coria,R,180.0,ARG,29.3,202103,,Q,Francisco Cerundolo,R,185.0,ARG,22.9,6-4 6-4,3,R32,116.0,1.0,1.0,71.0,49.0,34.0,12.0,10.0,4.0,5.0,0.0,2.0,82.0,53.0,27.0,19.0,10.0,9.0,12.0,77.0,933.0,116.0,698.0,Coria F.,Cerundolo F.,Bastad_2021_105948_202103
2021-0316,Bastad,Clay,32,A,20210712,273,106065,,,Marco Cecchinato,R,185.0,ITA,28.7,104755,5.0,,Richard Gasquet,R,185.0,FRA,35.0,6-2 5-7 6-3,3,R32,144.0,11.0,5.0,110.0,70.0,46.0,22.0,15.0,7.0,9.0,4.0,6.0,90.0,51.0,33.0,20.0,14.0,1.0,5.0,82.0,888.0,54.0,1183.0,Cecchinato M.,Gasquet R.,Bastad_2021_106065_104755
2021-0316,Bastad,Clay,32,A,20210712,275,126239,,Q,Arthur Rinderknech,R,196.0,FRA,25.9,105155,,,Pedro Sousa,R,180.0,POR,33.1,6-1 6-1,3,R32,58.0,5.0,1.0,43.0,27.0,23.0,9.0,7.0,1.0,1.0,0.0,2.0,41.0,29.0,12.0,4.0,7.0,5.0,10.0,105.0,757.0,119.0,679.0,Rinderknech A.,Sousa P.,Bastad_2021_126239_105155
2021-0316,Bastad,Clay,32,A,20210712,276,105870,,,Yannick Hanfmann,R,193.0,GER,29.6,106329,,,Thiago Monteiro,L,183.0,BRA,27.1,6-2 7-5,3,R32,99.0,6.0,1.0,58.0,40.0,28.0,14.0,10.0,4.0,5.0,2.0,1.0,67.0,44.0,27.0,9.0,10.0,1.0,5.0,107.0,747.0,93.0,831.0,Hanfmann Y.,Monteiro T.,Bastad_2021_105870_106329
2021-0316,Bastad,Clay,32,A,20210712,277,106210,7.0,,Jiri Vesely,L,198.0,CZE,28.0,106099,,,Salvatore Caruso,R,185.0,ITA,28.5,6-3 6-2,3,R32,88.0,8.0,6.0,64.0,46.0,36.0,7.0,9.0,5.0,5.0,1.0,1.0,46.0,24.0,15.0,11.0,8.0,0.0,3.0,81.0,897.0,96.0,803.0,Vesely J.,Caruso S.,Bastad_2021_106210_106099
2021-0316,Bastad,Clay,32,A,20210712,278,200325,8.0,,Emil Ruusuvuori,R,188.0,FIN,22.2,144707,,WC,Mikael Ymer,R,183.0,SWE,22.8,1-6 6-4 6-3,3,R32,123.0,1.0,4.0,86.0,54.0,38.0,13.0,13.0,9.0,12.0,1.0,3.0,78.0,45.0,30.0,17.0,13.0,3.0,6.0,80.0,919.0,94.0,825.0,Ruusuvuori E.,Ymer M.,Bastad_2021_200325_144707
2021-0316,Bastad,Clay,32,A,20210712,279,105613,,,Norbert Gombos,R,193.0,SVK,30.9,104655,,,Pablo Cuevas,R,180.0,URU,35.5,1-6 7-6(4) 6-2,3,R32,123.0,2.0,3.0,80.0,52.0,40.0,10.0,13.0,2.0,5.0,5.0,3.0,93.0,72.0,49.0,7.0,14.0,6.0,9.0,99.0,782.0,86.0,864.0,Gombos N.,Cuevas P.,Bastad_2021_105613_104655
2021-0316,Bastad,Clay,32,A,20210712,280,106148,,,Roberto Carballes Baena,R,183.0,ESP,28.3,105487,,,Facundo Bagnis,L,183.0,ARG,31.3,6-2 6-4,3,R32,94.0,2.0,2.0,61.0,43.0,30.0,6.0,9.0,3.0,5.0,1.0,0.0,60.0,26.0,17.0,14.0,9.0,5.0,10.0,97.0,796.0,74.0,938.0,Carballes Baena R.,Bagnis F.,Bastad_2021_106148_105487
