tourney_id,tourney_location,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,shortened_winner_name,shortened_loser_name,match_id
2023-0404,Indian Wells,Hard,128,M,20230306,259,144684,,,Alex Molcan,L,178.0,SVK,25.2,106432,18.0,,Borna Coric,R,188.0,CRO,26.3,6-3 6-3,3,R64,109.0,1.0,5.0,81.0,52.0,35.0,13.0,9.0,8.0,9.0,3.0,3.0,62.0,36.0,21.0,11.0,9.0,5.0,9.0,63.0,820.0,20.0,1905.0,Molcan A.,Coric B.,Indian Wells_2023_144684_106432
2023-0404,Indian Wells,Hard,128,M,20230306,258,105916,,,Marton Fucsovics,R,188.0,HUN,31.0,200282,16.0,,Alex De Minaur,R,183.0,AUS,24.0,6-4 6-2,3,R64,87.0,4.0,0.0,53.0,38.0,23.0,7.0,9.0,1.0,4.0,1.0,6.0,60.0,27.0,20.0,6.0,9.0,2.0,8.0,84.0,652.0,18.0,2165.0,Fucsovics M.,De Minaur A.,Indian Wells_2023_105916_200282
2023-0404,Indian Wells,Hard,128,M,20230306,257,206173,11.0,,Jannik Sinner,R,188.0,ITA,21.5,104755,,,Richard Gasquet,R,185.0,FRA,36.7,6-3 7-6(2),3,R64,94.0,9.0,1.0,66.0,35.0,31.0,17.0,11.0,1.0,2.0,5.0,4.0,66.0,38.0,29.0,11.0,10.0,2.0,4.0,13.0,2655.0,43.0,955.0,Sinner J.,Gasquet R.,Indian Wells_2023_206173_104755
2023-0404,Indian Wells,Hard,128,M,20230306,256,105173,,,Adrian Mannarino,L,183.0,FRA,34.6,207518,19.0,,Lorenzo Musetti,R,185.0,ITA,21.0,6-4 6-4,3,R64,136.0,3.0,1.0,93.0,59.0,38.0,16.0,10.0,9.0,11.0,3.0,1.0,68.0,36.0,23.0,12.0,10.0,4.0,8.0,68.0,791.0,21.0,1855.0,Mannarino A.,Musetti L.,Indian Wells_2023_105173_207518
2023-0404,Indian Wells,Hard,128,M,20230306,255,104527,,PR,Stan Wawrinka,R,183.0,SUI,37.9,200175,26.0,,Miomir Kecmanovic,R,183.0,SRB,23.5,7-6(8) 6-4,3,R64,105.0,13.0,3.0,65.0,34.0,30.0,19.0,11.0,1.0,2.0,4.0,3.0,78.0,44.0,30.0,17.0,11.0,3.0,5.0,100.0,557.0,31.0,1290.0,Wawrinka S.,Kecmanovic M.,Indian Wells_2023_104527_200175
2023-0404,Indian Wells,Hard,128,M,20230306,254,208029,7.0,,Holger Rune,R,185.0,DEN,19.8,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.8,7-5 6-3,3,R64,80.0,3.0,3.0,64.0,42.0,33.0,14.0,11.0,0.0,0.0,2.0,1.0,51.0,31.0,22.0,13.0,10.0,3.0,5.0,8.0,3321.0,53.0,865.0,Rune H.,Mcdonald M.,Indian Wells_2023_208029_111456
2023-0404,Indian Wells,Hard,128,M,20230306,253,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,206909,,,Brandon Nakashima,R,185.0,USA,21.5,6-4 6-3,3,R64,86.0,6.0,2.0,56.0,33.0,24.0,16.0,9.0,6.0,6.0,7.0,1.0,61.0,44.0,29.0,5.0,10.0,4.0,7.0,6.0,3775.0,48.0,927.0,Medvedev D.,Nakashima B.,Indian Wells_2023_106421_206909
2023-0404,Indian Wells,Hard,128,M,20230306,252,125802,,,Ilya Ivashka,R,193.0,BLR,29.0,122298,28.0,,Botic Van De Zandschulp,R,188.0,NED,27.4,7-5 3-2 RET,3,R64,115.0,2.0,2.0,65.0,41.0,27.0,14.0,8.0,4.0,5.0,2.0,2.0,68.0,44.0,28.0,11.0,9.0,5.0,8.0,85.0,651.0,33.0,1205.0,Ivashka I.,Van De Zandschulp B.,Indian Wells_2023_125802_122298
2023-0404,Indian Wells,Hard,128,M,20230306,251,200325,,,Emil Ruusuvuori,R,188.0,FIN,23.9,105138,22.0,,Roberto Bautista Agut,R,183.0,ESP,34.8,7-6(5) 6-2,3,R64,105.0,6.0,1.0,62.0,39.0,31.0,13.0,10.0,1.0,2.0,2.0,2.0,67.0,36.0,25.0,15.0,10.0,1.0,4.0,59.0,846.0,27.0,1465.0,Ruusuvuori E.,Bautista Agut R.,Indian Wells_2023_200325_105138
2023-0404,Indian Wells,Hard,128,M,20230306,250,100644,12.0,,Alexander Zverev,R,198.0,GER,25.8,106398,,,Pedro Cachin,R,185.0,ARG,27.8,6-3 6-1,3,R64,78.0,7.0,1.0,48.0,28.0,23.0,12.0,8.0,2.0,2.0,3.0,1.0,58.0,36.0,21.0,7.0,8.0,2.0,6.0,14.0,2500.0,66.0,797.0,Zverev A.,Cachin P.,Indian Wells_2023_100644_106398
2023-0404,Indian Wells,Hard,128,M,20230306,249,111575,13.0,,Karen Khachanov,R,198.0,RUS,26.7,106214,,,Oscar Otte,R,196.0,GER,29.6,6-3 6-3,3,R64,76.0,5.0,0.0,55.0,35.0,22.0,13.0,9.0,2.0,3.0,4.0,3.0,57.0,25.0,13.0,16.0,9.0,2.0,6.0,15.0,2470.0,82.0,656.0,Khachanov K.,Otte O.,Indian Wells_2023_111575_106214
2023-0404,Indian Wells,Hard,128,M,20230306,248,200221,23.0,,Alejandro Davidovich Fokina,R,183.0,ESP,23.7,200059,,WC,Yibing Wu,R,183.0,CHN,23.3,6-4 6-1,3,R64,103.0,0.0,1.0,48.0,24.0,21.0,16.0,9.0,0.0,0.0,4.0,0.0,69.0,40.0,27.0,10.0,8.0,2.0,5.0,28.0,1390.0,67.0,793.0,Davidovich Fokina A.,Wu Y.,Indian Wells_2023_200221_200059
2023-0404,Indian Wells,Hard,128,M,20230306,247,106426,,Q,Cristian Garin,R,185.0,CHI,26.7,106415,29.0,,Yoshihito Nishioka,L,170.0,JPN,27.4,6-4 6-0,3,R64,64.0,8.0,1.0,47.0,32.0,26.0,8.0,8.0,0.0,0.0,1.0,3.0,49.0,32.0,17.0,10.0,8.0,4.0,8.0,97.0,566.0,34.0,1142.0,Garin C.,Nishioka Y.,Indian Wells_2023_106426_106415
2023-0404,Indian Wells,Hard,128,M,20230306,246,134770,3.0,,Casper Ruud,R,183.0,NOR,24.2,106043,,,Diego Schwartzman,R,170.0,ARG,30.5,6-2 6-3,3,R64,88.0,1.0,1.0,50.0,33.0,27.0,11.0,9.0,1.0,1.0,2.0,1.0,57.0,31.0,21.0,11.0,8.0,2.0,5.0,4.0,5560.0,38.0,1010.0,Ruud C.,Schwartzman D.,Indian Wells_2023_134770_106043
2023-0404,Indian Wells,Hard,128,M,20230306,245,126094,6.0,,Andrey Rublev,R,188.0,RUS,25.3,208103,,,Jiri Lehecka,R,185.0,CZE,21.3,6-4 6-2,3,R64,76.0,5.0,0.0,50.0,29.0,22.0,13.0,9.0,4.0,5.0,1.0,4.0,67.0,39.0,26.0,10.0,9.0,5.0,9.0,7.0,3660.0,47.0,932.0,Rublev A.,Lehecka J.,Indian Wells_2023_126094_208103
2023-0404,Indian Wells,Hard,128,M,20230306,244,200005,,,Ugo Humbert,L,188.0,FRA,24.6,133430,25.0,,Denis Shapovalov,L,185.0,CAN,23.8,7-5 6-4,3,R64,114.0,5.0,3.0,73.0,44.0,29.0,16.0,11.0,4.0,6.0,6.0,14.0,78.0,42.0,23.0,20.0,11.0,7.0,11.0,77.0,678.0,30.0,1380.0,Humbert U.,Shapovalov D.,Indian Wells_2023_200005_133430
2023-0404,Indian Wells,Hard,128,M,20230306,243,106121,,Q,Taro Daniel,R,191.0,JPN,30.1,126610,20.0,,Matteo Berrettini,R,196.0,ITA,26.8,7-6(5) 0-6 6-3,3,R64,159.0,0.0,3.0,87.0,51.0,29.0,21.0,14.0,3.0,7.0,9.0,1.0,91.0,50.0,39.0,18.0,13.0,5.0,7.0,103.0,548.0,23.0,1780.0,Daniel T.,Berrettini M.,Indian Wells_2023_106121_126610
2023-0404,Indian Wells,Hard,128,M,20230306,242,111815,10.0,,Cameron Norrie,L,188.0,GBR,27.5,126555,,Q,Tung Lin Wu,R,188.0,TPE,24.8,6-2 6-4,3,R64,73.0,4.0,2.0,51.0,31.0,25.0,12.0,9.0,3.0,4.0,1.0,1.0,51.0,31.0,16.0,9.0,9.0,4.0,8.0,12.0,2815.0,175.0,333.0,Norrie C.,Wu T.L.,Indian Wells_2023_111815_126555
2023-0404,Indian Wells,Hard,128,M,20230306,241,126207,14.0,,Frances Tiafoe,R,188.0,USA,25.1,106218,,,Marcos Giron,R,180.0,USA,29.6,6-2 6-2,3,R64,65.0,4.0,0.0,42.0,25.0,22.0,11.0,8.0,0.0,0.0,2.0,0.0,52.0,33.0,17.0,11.0,8.0,7.0,11.0,16.0,2395.0,73.0,731.0,Tiafoe F.,Giron M.,Indian Wells_2023_126207_106218
2023-0404,Indian Wells,Hard,128,M,20230306,240,106186,,,Jason Kubler,R,178.0,AUS,29.7,105777,21.0,,Grigor Dimitrov,R,188.0,BUL,31.8,2-6 7-6(5) 3-0 RET,3,R64,111.0,6.0,3.0,83.0,42.0,34.0,23.0,12.0,3.0,5.0,16.0,3.0,65.0,43.0,38.0,9.0,11.0,4.0,5.0,75.0,710.0,25.0,1620.0,Kubler J.,Dimitrov G.,Indian Wells_2023_106186_105777
2023-0404,Indian Wells,Hard,128,M,20230306,239,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,202195,32.0,,Maxime Cressy,R,198.0,USA,25.8,7-6(3) 7-6(13),3,R64,146.0,10.0,1.0,86.0,60.0,47.0,19.0,12.0,4.0,4.0,28.0,18.0,94.0,44.0,35.0,28.0,12.0,2.0,2.0,187.0,314.0,37.0,1016.0,Tabilo A.,Cressy M.,Indian Wells_2023_126214_202195
2023-0404,Indian Wells,Hard,128,M,20230306,238,111442,,,Jordan Thompson,R,183.0,AUS,28.8,126774,2.0,,Stefanos Tsitsipas,R,193.0,GRE,24.5,7-6(0) 4-6 7-6(5),3,R64,156.0,11.0,0.0,107.0,71.0,55.0,23.0,17.0,3.0,5.0,8.0,3.0,101.0,66.0,55.0,18.0,17.0,4.0,5.0,87.0,647.0,3.0,5805.0,Thompson J.,Tsitsipas S.,Indian Wells_2023_111442_126774
2023-0404,Indian Wells,Hard,128,M,20230306,236,106423,,Q,Thanasi Kokkinakis,R,196.0,AUS,26.9,200587,,WC,Brandon Holt,R,,USA,24.9,6-4 6-1,3,R128,75.0,9.0,0.0,34.0,18.0,18.0,14.0,8.0,0.0,0.0,1.0,0.0,68.0,40.0,21.0,13.0,9.0,6.0,10.0,94.0,577.0,193.0,309.0,Kokkinakis T.,Holt B.,Indian Wells_2023_106423_200587
2023-0404,Indian Wells,Hard,128,M,20230306,235,105550,,PR,Guido Pella,L,185.0,ARG,32.8,106329,,,Thiago Monteiro,L,183.0,BRA,28.7,3-6 7-5 6-2,3,R128,154.0,4.0,4.0,93.0,57.0,39.0,18.0,15.0,5.0,8.0,14.0,3.0,98.0,59.0,40.0,18.0,14.0,10.0,14.0,739.0,30.0,78.0,676.0,Pella G.,Monteiro T.,Indian Wells_2023_105550_106329
2023-0404,Indian Wells,Hard,128,M,20230306,232,207733,,,Jack Draper,L,191.0,GBR,21.2,209857,,Q,Leandro Riedi,R,191.0,SUI,21.1,6-1 6-1,3,R128,56.0,8.0,1.0,36.0,23.0,20.0,6.0,7.0,1.0,2.0,2.0,5.0,46.0,23.0,9.0,8.0,7.0,1.0,7.0,56.0,854.0,135.0,445.0,Draper J.,Riedi L.,Indian Wells_2023_207733_209857
2023-0404,Indian Wells,Hard,128,M,20230306,231,104918,,,Andy Murray,R,190.0,GBR,35.8,144869,,,Tomas Martin Etcheverry,R,196.0,ARG,23.6,6-7(5) 6-1 6-4,3,R128,192.0,6.0,3.0,100.0,64.0,43.0,24.0,15.0,4.0,5.0,9.0,4.0,116.0,71.0,49.0,17.0,14.0,16.0,20.0,55.0,855.0,61.0,822.0,Murray A.,Etcheverry T.,Indian Wells_2023_104918_144869
2023-0404,Indian Wells,Hard,128,M,20230306,228,200615,,LL,Alexei Popyrin,R,196.0,AUS,23.5,111190,,Q,Zhizhen Zhang,R,193.0,CHN,26.3,6-4 5-7 6-1,3,R128,125.0,14.0,3.0,103.0,62.0,49.0,18.0,15.0,8.0,10.0,5.0,4.0,78.0,52.0,33.0,14.0,14.0,6.0,10.0,101.0,556.0,93.0,580.0,Popyrin A.,Zhang Zh.,Indian Wells_2023_200615_111190
2023-0404,Indian Wells,Hard,128,M,20230306,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,Struff J.L.,Halys Q.,Indian Wells_2023_105526_111460
2023-0404,Indian Wells,Hard,128,M,20230306,224,106058,,WC,Jack Sock,R,185.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,Sock J.,Barrere G.,Indian Wells_2023_106058_106296
2023-0404,Indian Wells,Hard,128,M,20230306,223,124079,,,Pedro Martinez,R,185.0,ESP,25.8,144817,,,Marc Andrea Huesler,L,196.0,SUI,26.6,7-6(4) 3-6 6-4,3,R128,140.0,1.0,6.0,97.0,54.0,38.0,29.0,16.0,1.0,4.0,16.0,5.0,92.0,48.0,39.0,19.0,15.0,1.0,3.0,120.0,476.0,51.0,890.0,Martinez P.,Huesler M.A.,Indian Wells_2023_124079_144817
2023-0404,Indian Wells,Hard,128,M,20230306,220,210097,,,Ben Shelton,L,,USA,20.4,104926,,,Fabio Fognini,R,178.0,ITA,35.7,6-4 6-1,3,R128,70.0,5.0,5.0,63.0,43.0,28.0,11.0,9.0,4.0,5.0,1.0,4.0,38.0,21.0,13.0,6.0,8.0,3.0,7.0,41.0,964.0,88.0,643.0,Shelton B.,Fognini F.,Indian Wells_2023_210097_104926
2023-0404,Indian Wells,Hard,128,M,20230306,219,208014,,Q,Rinky Hijikata,U,,AUS,22.0,144707,,,Mikael Ymer,R,183.0,SWE,24.4,6-4 7-5,3,R128,126.0,0.0,4.0,80.0,49.0,27.0,19.0,11.0,6.0,10.0,0.0,3.0,84.0,66.0,34.0,7.0,11.0,10.0,16.0,130.0,451.0,57.0,851.0,Hijikata R.,Ymer M.,Indian Wells_2023_208014_144707
2023-0404,Indian Wells,Hard,128,M,20230306,216,144684,,,Alex Molcan,L,178.0,SVK,25.2,105077,,,Albert Ramos,L,188.0,ESP,35.1,6-3 6-2,3,R128,82.0,4.0,2.0,47.0,27.0,24.0,13.0,9.0,0.0,0.0,1.0,1.0,54.0,32.0,18.0,12.0,8.0,5.0,8.0,63.0,820.0,50.0,890.0,Molcan A.,Ramos-Vinolas A.,Indian Wells_2023_144684_105077
2023-0404,Indian Wells,Hard,128,M,20230306,215,105916,,,Marton Fucsovics,R,188.0,HUN,31.0,200670,,,J J Wolf,R,183.0,USA,24.2,1-6 6-0 6-3,3,R128,102.0,6.0,6.0,59.0,29.0,21.0,16.0,11.0,1.0,4.0,7.0,5.0,74.0,37.0,28.0,13.0,11.0,8.0,13.0,84.0,652.0,44.0,951.0,Fucsovics M.,Wolf J.J.,Indian Wells_2023_105916_200670
2023-0404,Indian Wells,Hard,128,M,20230306,212,104755,,,Richard Gasquet,R,185.0,FRA,36.7,127339,,Q,Borna Gojo,R,196.0,CRO,25.0,6-4 6-7(5) 6-2,3,R128,129.0,6.0,3.0,96.0,53.0,41.0,22.0,15.0,3.0,5.0,20.0,0.0,95.0,57.0,44.0,14.0,15.0,3.0,8.0,43.0,955.0,121.0,475.0,Gasquet R.,Gojo B.,Indian Wells_2023_104755_127339
2023-0404,Indian Wells,Hard,128,M,20230306,211,105173,,,Adrian Mannarino,L,183.0,FRA,34.6,106233,,WC,Dominic Thiem,R,185.0,AUT,29.5,4-6 6-4 7-6(5),3,R128,163.0,3.0,2.0,105.0,64.0,39.0,30.0,16.0,4.0,8.0,11.0,7.0,97.0,54.0,39.0,22.0,16.0,2.0,6.0,68.0,791.0,102.0,550.0,Mannarino A.,Thiem D.,Indian Wells_2023_105173_106233
2023-0404,Indian Wells,Hard,128,M,20230306,208,104527,,PR,Stan Wawrinka,R,183.0,SUI,37.9,126846,,Q,Aleksandar Vukic,R,188.0,AUS,26.9,6-4 1-6 6-1,3,R128,83.0,10.0,2.0,63.0,34.0,29.0,16.0,12.0,2.0,4.0,5.0,2.0,58.0,39.0,29.0,10.0,12.0,1.0,4.0,100.0,557.0,186.0,316.0,Wawrinka S.,Vukic A.,Indian Wells_2023_104527_126846
2023-0404,Indian Wells,Hard,128,M,20230306,207,111456,,,Mackenzie Mcdonald,R,178.0,USA,27.8,105936,,,Filip Krajinovic,R,185.0,SRB,31.0,6-3 6-0,3,R128,61.0,5.0,2.0,41.0,23.0,19.0,10.0,7.0,2.0,2.0,2.0,1.0,51.0,32.0,14.0,11.0,8.0,5.0,10.0,53.0,865.0,74.0,730.0,Mcdonald M.,Krajinovic F.,Indian Wells_2023_111456_105936
2023-0404,Indian Wells,Hard,128,M,20230306,204,206909,,,Brandon Nakashima,R,185.0,USA,21.5,104545,,,John Isner,R,206.0,USA,37.8,7-6(7) 6-3,3,R128,98.0,6.0,1.0,69.0,48.0,41.0,14.0,11.0,2.0,2.0,14.0,7.0,77.0,50.0,39.0,12.0,10.0,5.0,6.0,48.0,927.0,39.0,995.0,Nakashima B.,Isner J.,Indian Wells_2023_206909_104545
2023-0404,Indian Wells,Hard,128,M,20230306,203,125802,,,Ilya Ivashka,R,193.0,BLR,29.0,126128,,,Roman Safiullin,R,185.0,RUS,25.5,6-4 6-2,3,R128,92.0,5.0,1.0,57.0,36.0,29.0,8.0,9.0,3.0,5.0,2.0,6.0,63.0,36.0,20.0,11.0,9.0,5.0,10.0,85.0,651.0,113.0,513.0,Ivashka I.,Safiullin R.,Indian Wells_2023_125802_126128
2023-0404,Indian Wells,Hard,128,M,20230306,200,200325,,,Emil Ruusuvuori,R,188.0,FIN,23.9,106005,,,Constant Lestienne,R,180.0,FRA,30.7,6-4 4-1 RET,3,R128,93.0,2.0,1.0,42.0,28.0,23.0,7.0,8.0,1.0,2.0,3.0,6.0,72.0,41.0,22.0,12.0,7.0,13.0,16.0,59.0,846.0,62.0,821.0,Ruusuvuori E.,Lestienne C.,Indian Wells_2023_200325_106005
2023-0404,Indian Wells,Hard,128,M,20230306,199,106398,,,Pedro Cachin,R,185.0,ARG,27.8,105932,,,Nikoloz Basilashvili,R,185.0,GEO,31.0,7-5 6-3,3,R128,84.0,7.0,0.0,61.0,29.0,24.0,20.0,11.0,3.0,4.0,5.0,8.0,70.0,42.0,30.0,10.0,10.0,7.0,10.0,66.0,797.0,118.0,481.0,Cachin P.,Basilashvili N.,Indian Wells_2023_106398_105932
2023-0404,Indian Wells,Hard,128,M,20230306,196,106214,,,Oscar Otte,R,196.0,GER,29.6,111513,,,Laslo Djere,R,188.0,SRB,27.7,6-3 7-5,3,R128,98.0,7.0,2.0,63.0,30.0,30.0,17.0,11.0,1.0,1.0,1.0,2.0,79.0,47.0,27.0,21.0,10.0,9.0,11.0,82.0,656.0,54.0,860.0,Otte O.,Djere L.,Indian Wells_2023_106214_111513
2023-0404,Indian Wells,Hard,128,M,20230306,195,200059,,WC,Yibing Wu,R,183.0,CHN,23.3,144719,,,Jaume Munar,R,183.0,ESP,25.8,6-7(6) 6-0 7-6(3),3,R128,159.0,4.0,4.0,93.0,44.0,34.0,29.0,15.0,0.0,2.0,2.0,7.0,113.0,69.0,51.0,13.0,15.0,7.0,12.0,67.0,793.0,58.0,847.0,Wu Y.,Munar J.,Indian Wells_2023_200059_144719
2023-0404,Indian Wells,Hard,128,M,20230306,192,106426,,Q,Cristian Garin,R,185.0,CHI,26.7,123755,,,Daniel Elahi Galan,R,191.0,COL,26.7,6-4 6-2,3,R128,92.0,3.0,7.0,62.0,35.0,29.0,13.0,9.0,2.0,2.0,4.0,3.0,70.0,45.0,29.0,10.0,9.0,4.0,7.0,97.0,566.0,89.0,639.0,Garin C.,Galan D.E.,Indian Wells_2023_106426_123755
2023-0404,Indian Wells,Hard,128,M,20230306,191,106043,,,Diego Schwartzman,R,170.0,ARG,30.5,105948,,,Federico Coria,R,180.0,ARG,30.9,6-1 6-2,3,R128,70.0,1.0,2.0,45.0,29.0,19.0,11.0,7.0,3.0,4.0,0.0,3.0,57.0,40.0,19.0,4.0,8.0,5.0,11.0,38.0,1010.0,64.0,810.0,Schwartzman D.,Coria F.,Indian Wells_2023_106043_105948
2023-0404,Indian Wells,Hard,128,M,20230306,188,208103,,,Jiri Lehecka,R,185.0,CZE,21.3,126239,,,Arthur Rinderknech,R,196.0,FRA,27.6,7-6(4) 7-5,3,R128,113.0,5.0,3.0,87.0,53.0,38.0,16.0,12.0,6.0,9.0,3.0,8.0,78.0,41.0,27.0,19.0,12.0,3.0,7.0,47.0,932.0,72.0,737.0,Lehecka J.,Rinderknech A.,Indian Wells_2023_208103_126239
2023-0404,Indian Wells,Hard,128,M,20230306,187,200005,,,Ugo Humbert,L,188.0,FRA,24.6,126523,,,Bernabe Zapata Miralles,R,185.0,ESP,26.1,6-2 7-6(6),3,R128,97.0,2.0,4.0,66.0,45.0,30.0,10.0,10.0,2.0,4.0,3.0,5.0,67.0,42.0,23.0,11.0,10.0,1.0,5.0,77.0,678.0,42.0,959.0,Humbert U.,Zapata Miralles B.,Indian Wells_2023_200005_126523
2023-0404,Indian Wells,Hard,128,M,20230306,184,106121,,Q,Taro Daniel,R,191.0,JPN,30.1,106148,,,Roberto Carballes Baena,R,183.0,ESP,29.9,6-1 7-5,3,R128,103.0,3.0,0.0,57.0,38.0,29.0,11.0,10.0,4.0,5.0,4.0,0.0,63.0,39.0,20.0,13.0,9.0,3.0,7.0,103.0,548.0,79.0,665.0,Daniel T.,Carballes Baena R.,Indian Wells_2023_106121_106148
2023-0404,Indian Wells,Hard,128,M,20230306,183,126555,,Q,Tung Lin Wu,R,188.0,TPE,24.8,122330,,,Alexander Bublik,R,196.0,KAZ,25.7,6-4 6-4,3,R128,86.0,0.0,2.0,61.0,40.0,31.0,13.0,10.0,1.0,1.0,6.0,7.0,75.0,45.0,35.0,12.0,10.0,6.0,8.0,175.0,333.0,46.0,935.0,Wu T.L.,Bublik A.,Indian Wells_2023_126555_122330
2023-0404,Indian Wells,Hard,128,M,20230306,180,106218,,,Marcos Giron,R,180.0,USA,29.6,206499,,WC,Aleksandar Kovacevic,U,,USA,24.5,6-3 7-5,3,R128,84.0,6.0,4.0,57.0,30.0,27.0,16.0,10.0,1.0,1.0,8.0,2.0,69.0,41.0,28.0,15.0,11.0,3.0,6.0,73.0,731.0,107.0,527.0,Giron M.,Kovacevic A.,Indian Wells_2023_106218_206499
2023-0404,Indian Wells,Hard,128,M,20230306,179,106186,,,Jason Kubler,R,178.0,AUS,29.7,132283,,,Lorenzo Sonego,R,191.0,ITA,27.8,6-4 7-6(4),3,R128,113.0,3.0,2.0,73.0,47.0,38.0,16.0,11.0,1.0,1.0,5.0,3.0,64.0,37.0,32.0,14.0,11.0,0.0,1.0,75.0,710.0,60.0,835.0,Kubler J.,Sonego L.,Indian Wells_2023_106186_132283
2023-0404,Indian Wells,Hard,128,M,20230306,176,126214,,Q,Alejandro Tabilo,L,188.0,CHI,25.7,109739,,Q,Maximilian Marterer,L,191.0,GER,27.7,6-4 6-3,3,R128,95.0,6.0,0.0,47.0,30.0,21.0,14.0,9.0,0.0,1.0,5.0,4.0,88.0,55.0,32.0,14.0,10.0,9.0,13.0,187.0,314.0,156.0,382.0,Tabilo A.,Marterer M.,Indian Wells_2023_126214_109739
2023-0404,Indian Wells,Hard,128,M,20230306,175,111442,,,Jordan Thompson,R,183.0,AUS,28.8,104792,,PR,Gael Monfils,R,193.0,FRA,36.5,6-3 6-1,3,R128,64.0,2.0,0.0,44.0,29.0,21.0,12.0,8.0,0.0,0.0,1.0,5.0,46.0,26.0,15.0,8.0,8.0,2.0,6.0,87.0,647.0,210.0,270.0,Thompson J.,Monfils G.,Indian Wells_2023_111442_104792
2023-0403,Miami,Hard,128,M,20230320,300,106421,4.0,,Daniil Medvedev,R,198.0,RUS,27.1,206173,10.0,,Jannik Sinner,R,188.0,ITA,21.5,7-5 6-3,3,F,94.0,9.0,6.0,63.0,37.0,32.0,12.0,11.0,4.0,6.0,6.0,0.0,63.0,35.0,24.0,9.0,10.0,2.0,6.0,5.0,4330.0,11.0,2925.0,Medvedev D.,Sinner J.,Miami_2023_106421_206173
2023-0403,Miami,Hard,128,M,20230320,299,206173,10.0,,Jannik Sinner,R,188.0,ITA,21.5,207989,1.0,,Carlos Alcaraz,R,185.0,ESP,19.8,6-7(4) 6-4 6-2,3,SF,181.0,8.0,4.0,104.0,66.0,45.0,21.0,15.0,9.0,12.0,5.0,9.0,113.0,62.0,41.0,21.0,15.0,6.0,12.0,11.0,2925.0,1.0,7420.0,Sinner J.,Alcaraz C.,Miami_2023_206173_207989
2023-0403,Miami,Hard,128,M,20230320,298,106421,4.0,,Daniil Medvedev,R,198.0,RUS,27.1,111575,14.0,,Karen Khachanov,R,198.0,RUS,26.8,7-6(5) 3-6 6-3,3,SF,137.0,13.0,6.0,93.0,64.0,48.0,16.0,15.0,4.0,6.0,7.0,1.0,88.0,58.0,44.0,20.0,15.0,2.0,4.0,5.0,4330.0,16.0,2505.0,Medvedev D.,Khachanov K.,Miami_2023_106421_111575
2023-0403,Miami,Hard,128,M,20230320,297,207989,1.0,,Carlos Alcaraz,R,185.0,ESP,19.8,126203,9.0,,Taylor Fritz,R,193.0,USA,25.3,6-4 6-2,3,QF,78.0,6.0,0.0,54.0,37.0,28.0,11.0,9.0,2.0,2.0,4.0,5.0,57.0,33.0,24.0,9.0,9.0,2.0,5.0,1.0,7420.0,10.0,2975.0,Alcaraz C.,Fritz T.,Miami_2023_207989_126203
2023-0403,Miami,Hard,128,M,20230320,296,206173,10.0,,Jannik Sinner,R,188.0,ITA,21.5,200325,,,Emil Ruusuvuori,R,188.0,FIN,23.9,6-3 6-1,3,QF,74.0,4.0,2.0,42.0,22.0,21.0,12.0,8.0,1.0,1.0,2.0,0.0,55.0,35.0,23.0,6.0,8.0,2.0,6.0,11.0,2925.0,54.0,866.0,Sinner J.,Ruusuvuori E.,Miami_2023_206173_200325
2023-0403,Miami,Hard,128,M,20230320,295,106421,4.0,,Daniil Medvedev,R,198.0,RUS,27.1,111153,,Q,Christopher Eubanks,R,201.0,USA,26.8,6-3 7-5,3,QF,89.0,9.0,5.0,71.0,44.0,36.0,12.0,10.0,5.0,6.0,4.0,5.0,66.0,38.0,27.0,11.0,11.0,2.0,6.0,5.0,4330.0,119.0,479.0,Medvedev D.,Eubanks C.,Miami_2023_106421_111153
