url,tournament_name,tournament_location,tournament_country,Surface,indoor_or_outdoor,Round,Date,time,Comment,winner_name,winner_rank,loser_name,loser_rank,Wsets,Lsets,minutes,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,w_ace,l_ace,w_df,l_df,winner_Name,winner_ioc,winner_Date_of_birth,winner_hand,winner_id,loser_Name,loser_ioc,loser_Date_of_birth,loser_hand,loser_id,w_1stWon,w_1stIn,l_1stWon,l_1stIn,w_SvGms,l_SvGms,w_2ndWon,l_2ndWon,w_bpSaved,w_bpFaced,l_bpSaved,l_bpFaced,w_svpt,l_svpt,winner_age,loser_age,tournament_level,best_of,winner_entry_LL,winner_entry_Q,winner_entry_WC,loser_entry_LL,loser_entry_Q,loser_entry_WC,winner_is_seeded,loser_is_seeded,tournament_id,match_id
https://www.livesport.com/en/match/f1lHCs0e/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-29,12:55,finished,vukic a.,68.0,goffin d.,54.0,2.0,0.0,83.0,6.0,6.0,,,,2.0,3.0,,,,11.0,3.0,1.0,2.0,Vukic Aleksandar,Australia,1996-04-06,right,126846,Goffin David,Belgium,1990-12-07,right,105676,25.0,31.0,18.0,35.0,9.0,8.0,15.0,15.0,3.0,3.0,2.0,5.0,57.0,61.0,28.0,34.0,ATP 250,3,False,False,True,False,False,False,0,0,brisbane_2025,brisbane_2025_126846_105676
https://www.livesport.com/en/match/239xKP7L/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,02:05,finished,michelsen a.,42.0,o'connell c.,70.0,2.0,1.0,142.0,6.0,4.0,7.0,,,4.0,6.0,6.0,,,7.0,13.0,2.0,3.0,Michelsen Alex,USA,2004-08-25,right,210506,O'Connell Christopher,Australia,1994-06-03,right,106331,38.0,49.0,47.0,56.0,16.0,16.0,25.0,21.0,3.0,6.0,2.0,5.0,92.0,101.0,20.0,30.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_210506_106331
https://www.livesport.com/en/match/r3O9zA3M/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-30,12:10,finished,norrie c.,52.0,tien l.,121.0,2.0,0.0,97.0,6.0,7.0,,,,3.0,5.0,,,,11.0,6.0,1.0,5.0,Norrie Cameron,Great Britain,1995-08-23,left,111815,Tien Learner,USA,2005-12-02,left,210530,38.0,60.0,27.0,42.0,11.0,10.0,8.0,11.0,5.0,7.0,5.0,9.0,78.0,69.0,29.0,19.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_111815_210530
https://www.livesport.com/en/match/ltoyiVm3/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-30,07:10,finished,kecmanovic m.,51.0,darderi l.,45.0,2.0,0.0,68.0,6.0,6.0,,,,3.0,3.0,,,,9.0,9.0,1.0,1.0,Kecmanovic Miomir,Serbia,1999-08-31,right,200175,Darderi Luciano,Italy,2002-02-14,right,209260,32.0,39.0,22.0,35.0,9.0,9.0,8.0,10.0,2.0,2.0,6.0,9.0,57.0,53.0,25.0,22.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_200175_209260
https://www.livesport.com/en/match/MVWVdGS6/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,02:05,finished,bonzi b.,64.0,tabilo a.,26.0,2.0,1.0,171.0,6.0,7.0,6.0,,,7.0,6.0,4.0,,,15.0,18.0,2.0,7.0,Bonzi Benjamin,France,1996-06-09,right,126127,Tabilo Alejandro,Chile,1997-06-02,left,126214,57.0,72.0,66.0,84.0,17.0,17.0,23.0,16.0,3.0,4.0,5.0,7.0,110.0,125.0,28.0,27.0,ATP 250,3,False,True,False,False,False,False,0,1,brisbane_2025,brisbane_2025_126127_126214
https://www.livesport.com/en/match/j76HW02l/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-30,08:40,finished,sonego l.,55.0,nakashima b.,35.0,2.0,0.0,91.0,7.0,6.0,,,,6.0,3.0,,,,5.0,6.0,1.0,0.0,Sonego Lorenzo,Italy,1995-05-11,right,132283,Nakashima Bryce Nakashima,USA,2004-02-20,right,206909,34.0,38.0,33.0,39.0,11.0,10.0,17.0,10.0,0.0,0.0,1.0,2.0,61.0,56.0,29.0,20.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_132283_206909
https://www.livesport.com/en/match/rPq4rHDD/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,03:45,finished,nishioka y.,65.0,rinderknech a.,61.0,2.0,0.0,75.0,6.0,6.0,,,,3.0,4.0,,,,1.0,6.0,0.0,1.0,Nishioka Yoshihito,Japan,1995-09-27,left,106415,Rinderknech Arthur,France,1995-07-23,right,126239,28.0,32.0,23.0,31.0,10.0,9.0,13.0,11.0,0.0,0.0,1.0,3.0,50.0,51.0,29.0,29.0,ATP 250,3,False,True,False,False,False,False,0,0,brisbane_2025,brisbane_2025_106415_126239
https://www.livesport.com/en/match/SSRcPKq1/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,04:40,finished,thompson j.,27.0,berrettini m.,34.0,2.0,1.0,135.0,3.0,6.0,6.0,,,6.0,3.0,4.0,,,6.0,8.0,4.0,1.0,Thompson Jordan,Australia,1994-04-20,right,111442,Berrettini Matteo,Italy,1996-04-12,right,126610,41.0,56.0,41.0,49.0,14.0,14.0,16.0,13.0,2.0,4.0,2.0,5.0,93.0,76.0,30.0,28.0,ATP 250,3,False,False,False,False,False,False,1,0,brisbane_2025,brisbane_2025_111442_126610
https://www.livesport.com/en/match/S4qBYOME/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,05:15,finished,jarry n.,36.0,navone m.,47.0,2.0,0.0,110.0,7.0,7.0,,,,5.0,6.0,,,,7.0,10.0,1.0,1.0,Jarry Nicolas,Chile,1995-10-11,right,111797,Navone Mariano,Argentina,2001-02-27,right,640994,39.0,47.0,37.0,49.0,12.0,12.0,17.0,15.0,3.0,4.0,1.0,3.0,75.0,77.0,29.0,23.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_111797_640994
https://www.livesport.com/en/match/M7lq6K5K/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,07:15,finished,dimitrov g.,10.0,hanfmann y.,95.0,2.0,0.0,109.0,7.0,6.0,,,,6.0,3.0,,,,9.0,4.0,3.0,3.0,Dimitrov Grigor,Bulgaria,1991-05-16,right,105777,Hanfmann Yannick,Germany,1991-11-13,right,105870,33.0,38.0,40.0,64.0,10.0,11.0,10.0,14.0,2.0,3.0,7.0,10.0,63.0,95.0,33.0,33.0,ATP 250,3,False,False,False,False,True,False,1,0,brisbane_2025,brisbane_2025_105777_105870
https://www.livesport.com/en/match/Eyzoo26K/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-30,08:10,finished,lehecka j.,29.0,rune h.,13.0,2.0,0.0,86.0,7.0,6.0,,,,5.0,3.0,,,,5.0,1.0,1.0,2.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Rune Holger,Denmark,2003-04-29,right,208029,29.0,43.0,21.0,40.0,10.0,11.0,14.0,11.0,7.0,9.0,1.0,6.0,68.0,62.0,23.0,21.0,ATP 250,3,False,False,False,False,False,False,0,1,brisbane_2025,brisbane_2025_208103_208029
https://www.livesport.com/en/match/ENWhvh4c/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-30,08:10,finished,marozsan f.,59.0,safiullin r.,63.0,2.0,0.0,95.0,6.0,7.0,,,,1.0,6.0,,,,6.0,4.0,3.0,3.0,Marozsan Fabian,Hungary,1999-10-08,right,206681,Safiullin Roman,Russia,1997-08-07,right,126128,30.0,41.0,29.0,47.0,10.0,9.0,14.0,8.0,1.0,5.0,10.0,16.0,70.0,72.0,25.0,27.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_206681_126128
https://www.livesport.com/en/match/AkQ1xWY9/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,06:10,finished,borges n.,33.0,bu y.,67.0,2.0,1.0,136.0,3.0,6.0,7.0,,,6.0,3.0,6.0,,,9.0,17.0,4.0,1.0,Borges Nuno,Portugal,1997-02-19,right,132686,Yunchaokete Bu,China,2002-01-19,right,207352,47.0,56.0,51.0,65.0,15.0,15.0,13.0,20.0,2.0,4.0,9.0,11.0,81.0,107.0,27.0,22.0,ATP 250,3,False,False,False,False,False,False,1,0,hong kong_2025,hong kong_2025_132686_207352
https://www.livesport.com/en/match/AoCf989k/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,09:45,finished,diallo g.,86.0,carballes baena r.,57.0,2.0,1.0,170.0,4.0,7.0,7.0,,,6.0,6.0,5.0,,,9.0,9.0,2.0,6.0,Diallo Gabriel,Canada,2001-09-24,right,209113,Carballes Baena Roberto,Spain,1993-03-23,right,106148,57.0,85.0,52.0,65.0,17.0,17.0,19.0,16.0,10.0,13.0,5.0,8.0,117.0,104.0,23.0,31.0,ATP 250,3,False,True,False,False,False,False,0,0,hong kong_2025,hong kong_2025_209113_106148
https://www.livesport.com/en/match/2m5tVmRq/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,08:45,finished,nishikori k.,76.0,shapovalov d.,56.0,2.0,0.0,59.0,6.0,6.0,,,,2.0,3.0,,,,4.0,7.0,0.0,5.0,Nishikori Kei,Japan,1989-12-29,right,105453,Shapovalov Denis,Canada,1999-04-15,left,133430,24.0,30.0,15.0,24.0,9.0,8.0,7.0,11.0,2.0,2.0,4.0,7.0,50.0,52.0,35.0,25.0,ATP 250,3,False,False,True,False,False,False,0,0,hong kong_2025,hong kong_2025_105453_133430
https://www.livesport.com/en/match/ANT7ICn3/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,08:40,finished,martinez p.,44.0,passaro f.,104.0,2.0,0.0,91.0,6.0,6.0,,,,4.0,4.0,,,,3.0,5.0,1.0,2.0,Martinez Pedro,Spain,1997-04-26,right,124079,Passaro Francesco,Italy,2001-01-07,right,208859,31.0,41.0,30.0,38.0,10.0,10.0,10.0,8.0,3.0,3.0,4.0,6.0,63.0,55.0,27.0,24.0,ATP 250,3,False,False,False,False,True,False,1,0,hong kong_2025,hong kong_2025_124079_208859
https://www.livesport.com/en/match/8p8lTRed/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,07:30,finished,munar j.,62.0,davidovich fokina a.,66.0,2.0,1.0,119.0,4.0,6.0,6.0,,,6.0,3.0,3.0,,,6.0,2.0,4.0,4.0,Munar Jaume,Spain,1997-05-05,right,144719,Davidovich Fokina Alejandro,Spain,1999-06-05,right,200221,36.0,49.0,25.0,39.0,14.0,14.0,19.0,21.0,2.0,4.0,2.0,6.0,78.0,76.0,27.0,25.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_144719_200221
https://www.livesport.com/en/match/EFQOEUoS/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,05:10,finished,bergs z.,60.0,moro canas a.,165.0,2.0,0.0,91.0,6.0,6.0,,,,4.0,4.0,,,,11.0,2.0,1.0,3.0,Bergs Zizou,Belgium,1999-06-03,right,200267,Moro Canas Alejandro,Spain,2000-12-07,right,324077,29.0,36.0,29.0,45.0,10.0,10.0,11.0,12.0,1.0,2.0,6.0,9.0,54.0,78.0,25.0,24.0,ATP 250,3,False,False,True,False,True,False,0,0,hong kong_2025,hong kong_2025_200267_324077
https://www.livesport.com/en/match/ImXFGjHF/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,05:10,finished,muller a.,58.0,huesler m.,163.0,2.0,1.0,127.0,2.0,6.0,6.0,,,6.0,4.0,3.0,,,8.0,8.0,1.0,2.0,Muller Alexandre,France,1997-02-01,right,124186,Huesler Marc-Andrea,Switzerland,1996-06-24,left,144817,43.0,65.0,30.0,35.0,14.0,13.0,9.0,12.0,6.0,9.0,5.0,8.0,93.0,81.0,27.0,28.0,ATP 250,3,False,False,False,False,True,False,0,0,hong kong_2025,hong kong_2025_124186_144817
https://www.livesport.com/en/match/2uuvefcJ/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,02:10,finished,opelka r.,170.0,gomez f. a.,134.0,2.0,0.0,77.0,7.0,6.0,,,,5.0,4.0,,,,9.0,7.0,1.0,2.0,Opelka Reilly,USA,1997-08-28,right,124187,Gomez Federico Agustin,Argentina,1996-11-26,right,612319,27.0,29.0,31.0,41.0,11.0,11.0,17.0,11.0,0.0,0.0,3.0,5.0,49.0,62.0,27.0,28.0,ATP 250,3,False,False,False,False,True,False,0,0,brisbane_2025,brisbane_2025_124187_612319
https://www.livesport.com/en/match/d6lqk9IF/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,3rd Round,2024-12-31,10:00,finished,shang j.,50.0,wong c.,171.0,2.0,0.0,92.0,7.0,6.0,,,,6.0,4.0,,,,4.0,17.0,1.0,1.0,Shang Juncheng,China,2005-02-02,left,209992,Wong Coleman,Hong Kong,2004-06-06,right,532812,29.0,33.0,41.0,52.0,11.0,11.0,20.0,9.0,0.0,0.0,6.0,7.0,59.0,76.0,19.0,20.0,ATP 250,3,False,False,False,False,False,True,0,0,hong kong_2025,hong kong_2025_209992_532812
https://www.livesport.com/en/match/fFTkRtFl/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,02:10,finished,arnaldi m.,39.0,popyrin a.,24.0,2.0,0.0,69.0,6.0,6.0,,,,3.0,2.0,,,,7.0,5.0,3.0,2.0,Arnaldi Matteo,Italy,2001-02-22,right,208286,Popyrin Alexei,Australia,1999-08-05,right,200615,17.0,24.0,19.0,29.0,9.0,8.0,21.0,5.0,2.0,2.0,0.0,3.0,54.0,41.0,23.0,25.0,ATP 250,3,False,False,False,False,False,False,0,1,brisbane_2025,brisbane_2025_208286_200615
https://www.livesport.com/en/match/E5TNbxbf/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,04:45,finished,mensik j.,48.0,kukushkin m.,110.0,2.0,0.0,95.0,7.0,6.0,,,,6.0,4.0,,,,13.0,2.0,2.0,3.0,Mensik Jakub,Czech Republic,2005-09-01,right,210150,Kukushkin Mikhail,Kazakhstan,1987-12-26,right,105062,33.0,42.0,30.0,47.0,11.0,11.0,15.0,17.0,1.0,2.0,2.0,4.0,68.0,76.0,19.0,37.0,ATP 250,3,False,False,False,False,True,False,0,0,brisbane_2025,brisbane_2025_210150_105062
https://www.livesport.com/en/match/dIIPGPtB/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,05:35,finished,lajovic d.,80.0,cazaux a.,78.0,2.0,0.0,102.0,6.0,6.0,,,,4.0,4.0,,,,1.0,8.0,1.0,6.0,Lajovic Dusan,Serbia,1990-06-30,right,105583,Cazaux Arthur,France,2002-08-23,right,209070,27.0,41.0,33.0,46.0,10.0,10.0,15.0,13.0,9.0,10.0,8.0,11.0,61.0,79.0,34.0,22.0,ATP 250,3,True,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_105583_209070
https://www.livesport.com/en/match/zVnJW2iR/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,06:00,finished,mpetshi perricard g.,30.0,kyrgios n.,2000.0,2.0,1.0,150.0,7.0,6.0,7.0,,,6.0,7.0,6.0,,,36.0,15.0,7.0,0.0,Mpetshi Perricard Giovanni,France,2003-07-08,right,208659,kyrgios n.,Switzerland,1998-06-24,right,999999,65.0,73.0,67.0,81.0,18.0,18.0,24.0,18.0,2.0,2.0,2.0,2.0,111.0,107.0,21.0,26.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_208659_999999
https://www.livesport.com/en/match/hjuF0bTs/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,07:35,finished,monfils g.,41.0,basavareddy n.,107.0,2.0,1.0,111.0,6.0,4.0,6.0,,,4.0,6.0,1.0,,,18.0,4.0,0.0,1.0,Monfils Gael,France,1986-09-01,right,104792,Basavareddy Nishesh,USA,2005-05-02,right,889354,40.0,52.0,34.0,49.0,14.0,13.0,13.0,9.0,4.0,7.0,2.0,7.0,77.0,74.0,38.0,19.0,ATP 250,3,False,False,False,False,True,False,0,0,brisbane_2025,brisbane_2025_104792_889354
https://www.livesport.com/en/match/nVsaNbED/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,08:45,finished,djokovic n.,7.0,hijikata r.,72.0,2.0,0.0,76.0,6.0,6.0,,,,3.0,3.0,,,,12.0,7.0,0.0,1.0,Djokovic Novak,Serbia,1987-05-22,right,104925,Hijikata Rinky,Australia,2001-02-23,right,208014,25.0,31.0,22.0,37.0,9.0,9.0,12.0,8.0,0.0,0.0,2.0,5.0,47.0,54.0,37.0,23.0,ATP 250,3,False,False,False,False,False,True,1,0,brisbane_2025,brisbane_2025_104925_208014
https://www.livesport.com/en/match/n96OALU7/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,3rd Round,2024-12-31,03:35,finished,tiafoe f.,16.0,walton a.,90.0,2.0,0.0,92.0,7.0,6.0,,,,6.0,3.0,,,,13.0,13.0,1.0,4.0,Tiafoe Frances,USA,1998-01-20,right,126207,Walton Adam,Australia,1999-04-17,right,461729,37.0,46.0,30.0,38.0,11.0,10.0,11.0,11.0,3.0,4.0,2.0,4.0,66.0,66.0,26.0,25.0,ATP 250,3,False,False,False,False,False,True,1,0,brisbane_2025,brisbane_2025_126207_461729
https://www.livesport.com/en/match/nXApEfdn/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-01,10:50,finished,fils a.,21.0,bergs z.,60.0,2.0,0.0,101.0,7.0,6.0,,,,6.0,4.0,,,,6.0,5.0,2.0,2.0,Fils Arthur,France,2004-06-12,right,209950,Bergs Zizou,Belgium,1999-06-03,right,200267,32.0,39.0,34.0,46.0,11.0,11.0,15.0,11.0,0.0,2.0,2.0,5.0,67.0,71.0,20.0,25.0,ATP 250,3,False,False,False,False,False,False,1,0,hong kong_2025,hong kong_2025_209950_200267
https://www.livesport.com/en/match/n5xmZtBL/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-01,12:35,finished,thompson j.,27.0,michelsen a.,42.0,2.0,0.0,102.0,7.0,6.0,,,,5.0,3.0,,,,3.0,4.0,1.0,2.0,Thompson Jordan,Australia,1994-04-20,right,111442,Michelsen Alex,USA,2004-08-25,right,210506,28.0,37.0,29.0,46.0,10.0,11.0,15.0,9.0,6.0,7.0,3.0,7.0,60.0,65.0,30.0,20.0,ATP 250,3,False,False,False,False,False,False,1,0,brisbane_2025,brisbane_2025_111442_210506
https://www.livesport.com/en/match/8vg44aoB/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-01,12:55,finished,nishikori k.,76.0,khachanov k.,19.0,2.0,1.0,130.0,4.0,6.0,7.0,,,6.0,3.0,5.0,,,1.0,7.0,1.0,5.0,Nishikori Kei,Japan,1989-12-29,right,105453,Khachanov Karen,Russia,1996-05-21,right,111575,43.0,62.0,41.0,59.0,16.0,15.0,17.0,14.0,5.0,8.0,3.0,7.0,90.0,90.0,35.0,28.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_105453_111575
https://www.livesport.com/en/match/Wja0wRit/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-01,06:10,finished,norrie c.,52.0,sonego l.,55.0,2.0,1.0,142.0,6.0,4.0,6.0,,,2.0,6.0,1.0,,,4.0,7.0,1.0,0.0,Norrie Cameron,Great Britain,1995-08-23,left,111815,Sonego Lorenzo,Italy,1995-05-11,right,132283,37.0,52.0,38.0,52.0,12.0,13.0,13.0,7.0,2.0,3.0,4.0,9.0,70.0,75.0,29.0,29.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_111815_132283
https://www.livesport.com/en/match/bPy8mhmT/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-01,04:30,finished,dimitrov g.,10.0,vukic a.,68.0,2.0,0.0,85.0,6.0,7.0,,,,2.0,6.0,,,,12.0,5.0,1.0,4.0,Dimitrov Grigor,Bulgaria,1991-05-16,right,105777,Vukic Aleksandar,Australia,1996-04-06,right,126846,31.0,33.0,31.0,44.0,10.0,10.0,13.0,15.0,0.0,0.0,8.0,10.0,53.0,74.0,33.0,28.0,ATP 250,3,False,False,False,False,False,False,1,0,brisbane_2025,brisbane_2025_105777_126846
https://www.livesport.com/en/match/UmSe7nv2/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-01,02:10,finished,lehecka j.,29.0,nishioka y.,65.0,2.0,1.0,142.0,6.0,6.0,6.0,,,2.0,7.0,4.0,,,17.0,3.0,3.0,3.0,Lehecka Jiri,Czech Republic,2001-11-08,right,208103,Nishioka Yoshihito,Japan,1995-09-27,left,106415,45.0,51.0,49.0,75.0,15.0,15.0,17.0,16.0,2.0,3.0,8.0,12.0,81.0,107.0,23.0,29.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_208103_106415
https://www.livesport.com/en/match/082MmtQE/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-01,03:10,finished,jarry n.,36.0,bonzi b.,64.0,2.0,0.0,65.0,6.0,6.0,,,,2.0,3.0,,,,10.0,4.0,0.0,2.0,Jarry Nicolas,Chile,1995-10-11,right,111797,Bonzi Benjamin,France,1996-06-09,right,126127,27.0,30.0,18.0,35.0,9.0,8.0,6.0,9.0,0.0,1.0,3.0,7.0,43.0,51.0,29.0,28.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_111797_126127
https://www.livesport.com/en/match/xMPSQXuh/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-01,06:00,finished,muller a.,58.0,kecmanovic m.,51.0,2.0,1.0,208.0,5.0,7.0,7.0,,,7.0,6.0,6.0,,,9.0,4.0,2.0,5.0,Muller Alexandre,France,1997-02-01,right,124186,Kecmanovic Miomir,Serbia,1999-08-31,right,200175,61.0,86.0,57.0,83.0,18.0,18.0,16.0,26.0,5.0,10.0,5.0,9.0,122.0,139.0,27.0,25.0,ATP 250,3,False,False,False,False,False,False,0,0,hong kong_2025,hong kong_2025_124186_200175
https://www.livesport.com/en/match/8QDVk0WH/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-02,06:10,finished,munar j.,62.0,borges n.,33.0,2.0,0.0,85.0,6.0,7.0,,,,3.0,5.0,,,,5.0,2.0,0.0,4.0,Munar Jaume,Spain,1997-05-05,right,144719,Borges Nuno,Portugal,1997-02-19,right,132686,30.0,35.0,26.0,36.0,11.0,10.0,11.0,10.0,0.0,1.0,1.0,4.0,57.0,59.0,27.0,27.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_144719_132686
https://www.livesport.com/en/match/I92jfP86/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-02,06:10,finished,musetti l.,15.0,diallo g.,86.0,2.0,0.0,87.0,6.0,6.0,,,,4.0,3.0,,,,6.0,6.0,3.0,2.0,Musetti Lorenzo,Italy,2002-03-03,right,207518,Diallo Gabriel,Canada,2001-09-24,right,209113,30.0,37.0,32.0,49.0,9.0,10.0,7.0,9.0,2.0,2.0,7.0,10.0,49.0,70.0,22.0,23.0,ATP 250,3,False,False,False,False,False,False,1,0,hong kong_2025,hong kong_2025_207518_209113
https://www.livesport.com/en/match/Wz17Gc3m/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-02,07:55,finished,shang j.,50.0,martinez p.,44.0,2.0,0.0,78.0,6.0,6.0,,,,3.0,1.0,,,,9.0,5.0,2.0,6.0,Shang Juncheng,China,2005-02-02,left,209992,Martinez Pedro,Spain,1997-04-26,right,124079,32.0,40.0,23.0,33.0,8.0,8.0,5.0,2.0,6.0,6.0,3.0,7.0,54.0,49.0,19.0,27.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_209992_124079
https://www.livesport.com/en/match/4IrW8aF6/#/match-summary,HONG KONG,hong kong,HONG KONG,HARD,outdoor,4th Round,2025-01-02,11:40,finished,marozsan f.,59.0,rublev a.,9.0,2.0,1.0,120.0,7.0,3.0,6.0,,,5.0,6.0,3.0,,,5.0,10.0,2.0,3.0,Marozsan Fabian,Hungary,1999-10-08,right,206681,Rublev Andrey,Russia,1997-10-20,right,126094,45.0,67.0,39.0,53.0,15.0,15.0,15.0,15.0,10.0,13.0,5.0,9.0,103.0,85.0,25.0,27.0,ATP 250,3,False,False,False,False,False,False,0,1,hong kong_2025,hong kong_2025_206681_126094
https://www.livesport.com/en/match/61HqNkuH/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-02,02:10,finished,mensik j.,48.0,lajovic d.,80.0,2.0,0.0,66.0,6.0,6.0,,,,3.0,2.0,,,,4.0,5.0,0.0,1.0,Mensik Jakub,Czech Republic,2005-09-01,right,210150,Lajovic Dusan,Serbia,1990-06-30,right,105583,27.0,38.0,21.0,43.0,9.0,8.0,9.0,6.0,2.0,3.0,5.0,9.0,51.0,55.0,19.0,34.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_210150_105583
https://www.livesport.com/en/match/dbfr4nc5/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-02,03:35,finished,opelka r.,170.0,arnaldi m.,39.0,2.0,0.0,119.0,7.0,7.0,,,,6.0,6.0,,,,25.0,8.0,6.0,2.0,Opelka Reilly,USA,1997-08-28,right,124187,Arnaldi Matteo,Italy,2001-02-22,right,208286,49.0,58.0,34.0,40.0,12.0,12.0,13.0,21.0,1.0,2.0,1.0,2.0,86.0,75.0,27.0,23.0,ATP 250,3,False,False,False,False,False,False,0,0,brisbane_2025,brisbane_2025_124187_208286
https://www.livesport.com/en/match/CznOFSll/#/match-summary,BRISBANE,brisbane,AUSTRALIA,HARD,outdoor,4th Round,2025-01-02,06:20,finished,mpetshi perricard g.,30.0,tiafoe f.,16.0,2.0,0.0,94.0,6.0,7.0,,,,4.0,6.0,,,,20.0,6.0,4.0,2.0,Mpetshi Perricard Giovanni,France,2003-07-08,right,208659,Tiafoe Frances,USA,1998-01-20,right,126207,40.0,50.0,31.0,38.0,11.0,11.0,11.0,16.0,2.0,2.0,2.0,3.0,75.0,72.0,21.0,26.0,ATP 250,3,False,False,False,False,False,False,0,1,brisbane_2025,brisbane_2025_208659_126207
